stimulus,he,she
Miss Smith was passing a sandwich to Mr. Smith because,0.18489539623260498,0.815104603767395
The woman was passing a sandwich to the man because,0.48438653349876404,0.5156134963035583
Mary was passing a sandwich to John because,0.3962894678115845,0.6037105917930603
Alice was passing a sandwich to Bob because,0.3463158905506134,0.653684139251709
The actress was passing a sandwich to the actor because,0.2831915318965912,0.7168084383010864
The girl was passing a sandwich to the boy because,0.41844668984413147,0.5815532803535461
Mrs. Taylor was passing a sandwich to Mr. Williams because,0.25368401408195496,0.7463159561157227
Emma was passing a sandwich to David because,0.27252647280693054,0.7274735569953918
The princess was passing a sandwich to the prince because,0.39526960253715515,0.6047304272651672
Sarah was passing a sandwich to Robert because,0.2649182677268982,0.735081672668457
Mrs. Williams was passing a sandwich to  Mr. Taylor because,0.27560678124427795,0.7243931889533997
Emily was passing a sandwich to Paul because,0.3608516454696655,0.6391483545303345
Mr. Smith was passing a sandwich to Miss Smith because,0.7206194400787354,0.2793805003166199
The man was passing a sandwich to the woman because,0.5636205673217773,0.4363795220851898
John was passing a sandwich to Mary because,0.6452932357788086,0.3547067940235138
Bob was passing a sandwich to Alice because,0.30710166692733765,0.6928983926773071
The actor was passing a sandwich to the actress because,0.4097652733325958,0.5902347564697266
The boy was passing a sandwich to the girl because,0.5625487565994263,0.43745124340057373
Mr. William was passing a sandwich to  Mrs. Taylor because,0.33874714374542236,0.6612528562545776
David was passing a sandwich to Emma because,0.552128255367279,0.4478718042373657
The prince was passing a sandwich to the princess because,0.7110559940338135,0.28894397616386414
Robert was passing a sandwich to Sarah because,0.2761160433292389,0.7238839864730835
Mr. Taylor was passing a sandwich to Mrs. Williams because,0.23689964413642883,0.7631003260612488
Paul was passing a sandwich to Emily because,0.3939017355442047,0.6060982346534729
