stimulus,he,she
Miss Smith frightened Mr. Smith because,0.4331772029399872,0.5668228268623352
The woman frightened the man because,0.3308023512363434,0.6691976189613342
Mary frightened John because,0.3070334792137146,0.6929665207862854
Alice frightened Bob because,0.3475349545478821,0.6524650454521179
The actress frightened the actor because,0.34764546155929565,0.6523545384407043
The girl frightened the boy because,0.2786492109298706,0.7213507890701294
Mrs. Taylor frightened Mr. Williams because,0.48711180686950684,0.5128881931304932
Emma frightened David because,0.28403714299201965,0.7159628868103027
The princess frightened the prince because,0.17036911845207214,0.8296309113502502
Sarah frightened Robert because,0.5699529051780701,0.43004703521728516
Mrs. Williams frightened Mr. Taylor because,0.5004549026489258,0.4995450973510742
Emily frightened Paul because,0.2823294997215271,0.7176705002784729
Mr. Smith frightened Miss Smith because,0.6147999167442322,0.38520005345344543
The man frightened the woman because,0.7331392765045166,0.2668607532978058
John frightened Mary because,0.7223776578903198,0.2776223123073578
Bob frightened Alice because,0.6155483722686768,0.38445165753364563
The actor frightened the actress because,0.6449970006942749,0.3550030291080475
The boy frightened the girl because,0.7751173377037048,0.22488272190093994
Mr. William frightened Mrs. Taylor because,0.6914910674095154,0.308508962392807
David frightened Emma because,0.5809527635574341,0.41904717683792114
The prince frightened the princess because,0.8385801911354065,0.16141973435878754
Robert frightened Sarah because,0.6999306678771973,0.3000693619251251
Mr. Taylor frightened Mrs. Williams because,0.6555569767951965,0.3444429934024811
Paul frightened Emily because,0.6134568452835083,0.3865431547164917
