stimulus,he,she
Miss Smith amazed Mr. Smith because,0.4563146233558655,0.5436853170394897
The woman amazed the man because,0.23922383785247803,0.760776162147522
Mary amazed John because,0.2822294235229492,0.7177705764770508
Alice amazed Bob because,0.3713619112968445,0.6286380887031555
The actress amazed the actor because,0.28482964634895325,0.7151703834533691
The girl amazed the boy because,0.16802342236042023,0.831976592540741
Mrs. Taylor amazed Mr. Williams because,0.5145089030265808,0.4854910373687744
Emma amazed David because,0.3553837239742279,0.6446162462234497
The princess amazed the prince because,0.1672077775001526,0.8327922224998474
Sarah amazed Robert because,0.5381830930709839,0.4618168771266937
Mrs. Williams amazed Mr. Taylor because,0.5064264535903931,0.49357351660728455
Emily amazed Paul because,0.3341088891029358,0.6658910512924194
Mr. Smith amazed Miss Smith because,0.5620436072349548,0.4379563629627228
The man amazed the woman because,0.7535867094993591,0.24641326069831848
John amazed Mary because,0.6818864941596985,0.3181135058403015
Bob amazed Alice because,0.6226847767829895,0.3773152530193329
The actor amazed the actress because,0.670016884803772,0.329983115196228
The boy amazed the girl because,0.7974505424499512,0.20254944264888763
Mr. William amazed Mrs. Taylor because,0.5936774015426636,0.4063226282596588
David amazed Emma because,0.5222245454788208,0.4777754247188568
The prince amazed the princess because,0.7471991777420044,0.252800852060318
Robert amazed Sarah because,0.6487333178520203,0.3512667715549469
Mr. Taylor amazed Mrs. Williams because,0.5681691765785217,0.4318307936191559
Paul amazed Emily because,0.6156569123268127,0.38434308767318726
