stimulus,he,she
Miss Smith congratulated Mr. Smith because,0.30070266127586365,0.6992973685264587
The woman congratulated the man because,0.545203685760498,0.45479631423950195
Mary congratulated John because,0.5263832211494446,0.4736168086528778
Alice congratulated Bob because,0.5380906462669373,0.46190932393074036
The actress congratulated the actor because,0.5407524108886719,0.4592475891113281
The girl congratulated the boy because,0.5256206393241882,0.4743793308734894
Mrs. Taylor congratulated Mr. Williams because,0.5115004777908325,0.4884995222091675
Emma congratulated David because,0.3144950866699219,0.6855049133300781
The princess congratulated the prince because,0.6094399094581604,0.3905600309371948
Sarah congratulated Robert because,0.4228513836860657,0.5771486163139343
Mrs. Williams congratulated Mr. Taylor because,0.5492331385612488,0.4507668614387512
Emily congratulated Paul because,0.4611542224884033,0.5388457775115967
Mr. Smith congratulated Miss Smith because,0.3144492506980896,0.6855507493019104
The man congratulated the woman because,0.39700451493263245,0.6029955148696899
John congratulated Mary because,0.3588685691356659,0.6411314606666565
Bob congratulated Alice because,0.18830575048923492,0.8116942048072815
The actor congratulated the actress because,0.18380899727344513,0.8161910176277161
The boy congratulated the girl because,0.4206412136554718,0.5793588161468506
Mr. William congratulated Mrs. Taylor because,0.2973593473434448,0.7026407122612
David congratulated Emma because,0.32773280143737793,0.6722671985626221
The prince congratulated the princess because,0.3851887881755829,0.6148112416267395
Robert congratulated Sarah because,0.14606797695159912,0.8539320230484009
Mr. Taylor congratulated Mrs. Williams because,0.13009177148342133,0.8699081540107727
Paul congratulated Emily because,0.3352205455303192,0.6647794842720032
