stimulus,he,she
Miss Smith disappointed Mr. Smith because,0.3559384346008301,0.6440615653991699
The woman disappointed the man because,0.4186165928840637,0.5813834071159363
Mary disappointed John because,0.28063565492630005,0.7193644046783447
Alice disappointed Bob because,0.4132031202316284,0.5867968797683716
The actress disappointed the actor because,0.4843076467514038,0.5156922936439514
The girl disappointed the boy because,0.3986480236053467,0.6013519167900085
Mrs. Taylor disappointed Mr. Williams because,0.2941555380821228,0.7058444023132324
Emma disappointed David because,0.10899977385997772,0.8910002708435059
The princess disappointed the prince because,0.449283629655838,0.5507164001464844
Sarah disappointed Robert because,0.25431936979293823,0.7456806302070618
Mrs. Williams disappointed Mr. Taylor because,0.39565330743789673,0.6043466925621033
Emily disappointed Paul because,0.1590091735124588,0.8409908413887024
Mr. Smith disappointed Miss Smith because,0.5251954793930054,0.4748045802116394
The man disappointed the woman because,0.7113410234451294,0.2886589467525482
John disappointed Alice because,0.33615994453430176,0.6638400554656982
Bob disappointed John because,0.9975460171699524,0.0024539066944271326
The actor disappointed the actress because,0.5537053942680359,0.4462946355342865
The boy disappointed the girl because,0.6921969652175903,0.30780303478240967
Mr. William disappointed Mrs. Taylor because,0.428373247385025,0.5716267228126526
David disappointed Emma because,0.5122455954551697,0.4877544343471527
The prince disappointed the princess because,0.6974799633026123,0.3025200664997101
Robert disappointed Sarah because,0.45768725872039795,0.542312741279602
Mr. Taylor disappointed Mrs. Williams because,0.24165135622024536,0.7583485841751099
Paul disappointed Emily because,0.5959039330482483,0.4040960967540741
