stimulus,he,she
Miss Smith amused Mr. Smith because,0.29415079951286316,0.7058491706848145
The woman amused the man because,0.376120388507843,0.623879611492157
Mary amused John because,0.32668012380599976,0.6733198761940002
Alice amused Bob because,0.293258398771286,0.7067416310310364
The actress amused the actor because,0.38972026109695435,0.6102797389030457
The girl amused the boy because,0.3948395252227783,0.6051605343818665
Mrs. Taylor amused Mr. Williams because,0.27247366309165955,0.7275263071060181
Emma amused David because,0.1654786467552185,0.8345213532447815
The princess amused the prince because,0.4148902893066406,0.5851097106933594
Sarah amused Robert because,0.26084649562835693,0.7391535043716431
Mrs. Williams amused Mr. Taylor because,0.3705872595310211,0.6294127702713013
Emily amused Paul because,0.2399657517671585,0.7600343227386475
Mr. Smith amused Miss Smith because,0.5951566696166992,0.40484336018562317
The man amused the woman because,0.8268218636512756,0.17317812144756317
John amused Alice because,0.3545388877391815,0.6454610824584961
Bob amused John because,0.9971951246261597,0.0028048104140907526
The actor amused the actress because,0.8452449440956116,0.1547551155090332
The boy amused the girl because,0.8537094593048096,0.146290585398674
Mr. William amused Mrs. Taylor because,0.34719204902648926,0.6528079509735107
David amused Emma because,0.4973202049732208,0.5026798248291016
The prince amused the princess because,0.8661747574806213,0.13382525742053986
Robert amused Sarah because,0.543317437171936,0.45668259263038635
Mr. Taylor amused Mrs. Williams because,0.19406992197036743,0.8059300780296326
Paul amused Emily because,0.5046926736831665,0.4953073561191559
