stimulus,He,She
Miss Smith fears Mr. Smith.,0.2093934267759323,0.7906066179275513
The woman fears the man.,0.7519514560699463,0.2480485737323761
Mary fears John.,0.6662353277206421,0.3337646424770355
Alice fears Bob.,0.37608277797698975,0.6239172220230103
The actress fears the actor.,0.8129336833953857,0.18706636130809784
The girl fears the boy.,0.7670146822929382,0.23298533260822296
Mrs. Taylor fears Mr. Williams.,0.1993483304977417,0.8006516695022583
Emma fears David.,0.11269496381282806,0.887304961681366
The princess fears the prince.,0.7886234521865845,0.21137651801109314
Sarah fears Robert.,0.39388009905815125,0.6061198711395264
Mrs. Williams fears Mr. Taylor.,0.3902105391025543,0.6097894906997681
Emily fears Paul.,0.42977723479270935,0.570222795009613
Mr. Smith fears Miss Smith.,0.690505862236023,0.3094940781593323
The man fears the woman.,0.889458179473877,0.11054183542728424
John fears Mary.,0.805708110332489,0.19429194927215576
Bob fears Alice.,0.3790176212787628,0.6209824085235596
The actor fears the actress.,0.6916977763175964,0.30830225348472595
The boy fears the girl.,0.8894444704055786,0.11055552214384079
Mr. William fears Mrs. Taylor.,0.52472984790802,0.47527024149894714
David fears Emma.,0.06370698660612106,0.9362930655479431
The prince fears the princess.,0.8769322633743286,0.123067706823349
Robert fears Sarah.,0.2960458993911743,0.7039540410041809
Mr. Taylor fears Mrs. Williams.,0.15820710361003876,0.8417928218841553
Paul fears Emily.,0.8254190683364868,0.1745809018611908
