stimulus,He,She
Miss Smith praised Mr. Smith.,0.25885266065597534,0.7411473393440247
The woman praised the man.,0.7556416988372803,0.24435828626155853
Mary praised John.,0.7466349005699158,0.25336509943008423
Alice praised Bob.,0.5819539427757263,0.41804608702659607
The actress praised the actor.,0.7971999049186707,0.20280009508132935
The girl praised the boy.,0.7720490097999573,0.22795100510120392
Mrs. Taylor praised Mr. Williams.,0.4727686643600464,0.5272312760353088
Emma praised David.,0.07271148264408112,0.9272885322570801
The princess praised the prince.,0.7801462411880493,0.2198537439107895
Sarah praised Robert.,0.562968909740448,0.437031090259552
Mrs. Williams praised Mr. Taylor.,0.434016615152359,0.5659834146499634
Emily praised Paul.,0.25542911887168884,0.7445708513259888
Mr. Smith praised Miss Smith.,0.3545871675014496,0.6454128623008728
The man praised the woman.,0.8734065890312195,0.12659339606761932
John praised Mary.,0.7484318017959595,0.25156810879707336
Bob praised Alice.,0.36937063932418823,0.6306293606758118
The actor praised the actress.,0.863312840461731,0.13668718934059143
The boy praised the girl.,0.8750079870223999,0.12499204277992249
Mr. William praised Mrs. Taylor.,0.3588014245033264,0.6411986351013184
David praised Emma.,0.03734700009226799,0.9626529812812805
The prince praised the princess.,0.8771545886993408,0.12284538894891739
Robert praised Sarah.,0.22397065162658691,0.7760293483734131
Mr. Taylor praised Mrs. Williams.,0.21182939410209656,0.7881706357002258
Paul praised Emily.,0.8333759903907776,0.1666240245103836
