stimulus,He,She
Miss Smith frightened Mr. Smith.,0.291991651058197,0.7080084085464478
The woman frightened the man.,0.74717777967453,0.25282225012779236
Mary frightened John.,0.5931516289710999,0.40684840083122253
Alice frightened Bob.,0.49624451994895935,0.503755509853363
The actress frightened the actor.,0.8145161271095276,0.18548385798931122
The girl frightened the boy.,0.764484703540802,0.2355152666568756
Mrs. Taylor frightened Mr. Williams.,0.25695616006851196,0.743043839931488
Emma frightened David.,0.06952138990163803,0.9304786324501038
The princess frightened the prince.,0.7863314747810364,0.21366854012012482
Sarah frightened Robert.,0.15331964194774628,0.8466804027557373
Mrs. Williams frightened Mr. Taylor.,0.37753280997276306,0.6224671602249146
Emily frightened Paul.,0.3138178288936615,0.6861822009086609
Mr. Smith frightened Miss Smith.,0.4709245562553406,0.5290754437446594
The man frightened the woman.,0.8650607466697693,0.1349392533302307
John frightened Mary.,0.6674451231956482,0.3325548470020294
Bob frightened Alice.,0.22214579582214355,0.7778542637825012
The actor frightened the actress.,0.8545717597007751,0.14542828500270844
The boy frightened the girl.,0.8615148663520813,0.13848520815372467
Mr. William frightened Mrs. Taylor.,0.2963148057460785,0.7036852240562439
David frightened Emma.,0.028789760544896126,0.971210241317749
The prince frightened the princess.,0.864507794380188,0.1354922354221344
Robert frightened Sarah.,0.14160341024398804,0.8583965301513672
Mr. Taylor frightened Mrs. Williams.,0.1069207638502121,0.8930791616439819
Paul frightened Emily.,0.4866657853126526,0.5133342146873474
