stimulus,He,She
Miss Smith scares Mr. Smith.,0.3647001385688782,0.6352999210357666
The woman scares the man.,0.7454037666320801,0.25459617376327515
Mary scares John.,0.6347675323486328,0.3652324378490448
Alice scares Bob.,0.4149501323699951,0.5850498676300049
The actress scares the actor.,0.8175240159034729,0.18247602880001068
The girl scares the boy.,0.7690643072128296,0.230935737490654
Mrs. Taylor scares Mr. Williams.,0.3139934539794922,0.6860066056251526
Emma scares David.,0.12072683870792389,0.8792731761932373
The princess scares the prince.,0.7933027148246765,0.20669731497764587
Sarah scares Robert.,0.22497625648975372,0.7750238180160522
Mrs. Williams scares Mr. Taylor.,0.40175139904022217,0.5982486009597778
Emily scares Paul.,0.36672598123550415,0.6332739591598511
Mr. Smith scares Miss Smith.,0.37242186069488525,0.6275781989097595
The man scares the woman.,0.8610998392105103,0.13890020549297333
John scares Mary.,0.8375080823898315,0.16249194741249084
Bob scares Alice.,0.1588887870311737,0.8411111831665039
The actor scares the actress.,0.8596998453140259,0.14030012488365173
The boy scares the girl.,0.8602560758590698,0.13974396884441376
Mr. William scares Mrs. Taylor.,0.2792082726955414,0.7207918167114258
David scares Emma.,0.018157096579670906,0.9818429350852966
The prince scares the princess.,0.8629820942878723,0.1370178908109665
Robert scares Sarah.,0.05564325302839279,0.9443567991256714
Mr. Taylor scares Mrs. Williams.,0.07333854585886002,0.9266614317893982
Paul scares Emily.,0.8126250505447388,0.18737491965293884
