stimulus,He,She
Miss Smith drove to Mr. Smith.,0.7551444172859192,0.24485552310943604
The woman drove to the man.,0.7814754843711853,0.21852445602416992
Mary drove to John.,0.6505496501922607,0.34945034980773926
Alice drove to Bob.,0.36868733167648315,0.6313126683235168
The actress drove to the actor.,0.8151844143867493,0.18481557071208954
The girl drove to the boy.,0.7809293270111084,0.21907061338424683
Mrs. Taylor drove to Mr. Williams.,0.7625308036804199,0.23746919631958008
Emma drove to David.,0.049731429666280746,0.950268566608429
The princess drove to the prince.,0.7937169075012207,0.20628316700458527
Sarah drove to Robert.,0.3496105372905731,0.6503893733024597
Mrs. Williams drove to Mr. Taylor.,0.7750222086906433,0.22497782111167908
Emily drove to Paul.,0.3686952292919159,0.6313048005104065
Mr. Smith drove to Miss Smith.,0.8176836967468262,0.18231630325317383
The man drove to the woman.,0.8606042265892029,0.13939574360847473
John drove to Mary.,0.832064151763916,0.16793584823608398
Bob drove to Alice.,0.7657170295715332,0.23428291082382202
The actor drove to the actress.,0.8599226474761963,0.1400773525238037
The boy drove to the girl.,0.8518596887588501,0.1481403261423111
Mr. William drove to Mrs. Taylor.,0.8444907665252686,0.15550926327705383
David drove to Emma.,0.13857543468475342,0.8614246249198914
The prince drove to the princess.,0.8606918454170227,0.13930819928646088
Robert drove to Sarah.,0.41932958364486694,0.5806704759597778
Mr. Taylor drove to Mrs. Williams.,0.827596127986908,0.17240385711193085
Paul drove to Emily.,0.8212539553642273,0.1787460893392563
