stimulus,He,She
Miss Smith flew to Mr. Smith.,0.7589898705482483,0.24101011455059052
The woman flew to the man.,0.7847757935523987,0.21522417664527893
Mary flew to John.,0.6569869518280029,0.34301307797431946
Alice flew to Bob.,0.6133241057395935,0.3866759240627289
The actress flew to the actor.,0.8258392810821533,0.17416070401668549
The girl flew to the boy.,0.7823235392570496,0.21767652034759521
Mrs. Taylor flew to Mr. Williams.,0.7676105499267578,0.2323893904685974
Emma flew to David.,0.7325699329376221,0.26743000745773315
The princess flew to the prince.,0.8006983995437622,0.1993016004562378
Sarah flew to Robert.,0.45501840114593506,0.5449815988540649
Mrs. Williams flew to Mr. Taylor.,0.7773885130882263,0.22261151671409607
Emily flew to Paul.,0.4792522192001343,0.5207477807998657
Mr. Smith flew to Miss Smith.,0.8145153522491455,0.18548467755317688
The man flew to the woman.,0.8545752167701721,0.14542478322982788
John flew to Mary.,0.8266984224319458,0.1733016073703766
Bob flew to Alice.,0.8998175859451294,0.10018245130777359
The actor flew to the actress.,0.8577947020530701,0.14220525324344635
The boy flew to the girl.,0.840363621711731,0.15963633358478546
Mr. William flew to Mrs. Taylor.,0.8391101956367493,0.16088981926441193
David flew to Emma.,0.18399283289909363,0.816007137298584
The prince flew to the princess.,0.8561286330223083,0.14387135207653046
Robert flew to Sarah.,0.6825444102287292,0.31745561957359314
Mr. Taylor flew to Mrs. Williams.,0.8237095475196838,0.17629043757915497
Paul flew to Emily.,0.8166459798812866,0.18335403501987457
