stimulus,he,she
"Miss Smith was giving a sweater to Mr. Smith and, as a result,",0.6472207307815552,0.35277923941612244
"The woman was giving a sweater to the man and, as a result,",0.574007511138916,0.42599251866340637
"Mary was giving a sweater to John and, as a result,",0.5265555381774902,0.473444402217865
"Alice was giving a sweater to Bob and, as a result,",0.3712556064128876,0.62874436378479
"The actress was giving a sweater to the actor and, as a result,",0.4992046356201172,0.5007953643798828
"The girl was giving a sweater to the boy and, as a result,",0.5826972126960754,0.41730281710624695
"Mrs. Taylor was giving a sweater to Mr. Williams and, as a result,",0.6599583625793457,0.3400416076183319
"Emma was giving a sweater to David and, as a result,",0.5862290859222412,0.4137709140777588
"The princess was giving a sweater to the prince and, as a result,",0.5234543681144714,0.47654563188552856
"Sarah was giving a sweater to Robert and, as a result,",0.5818686485290527,0.41813135147094727
"Mrs. Williams was giving a sweater to Mr. Taylor and, as a result,",0.5938011407852173,0.4061988592147827
"Emily was giving a sweater to Paul and, as a result,",0.5092424154281616,0.490757554769516
"Mr. Smith was giving a sweater to Miss Smith and, as a result,",0.49398520588874817,0.5060147643089294
"The man was giving a sweater to the woman and, as a result,",0.4079058766365051,0.5920941233634949
"John was giving a sweater to Mary and, as a result,",0.5462162494659424,0.45378372073173523
"Bob was giving a sweater to Alice and, as a result,",0.39614686369895935,0.6038531064987183
"The actor was giving a sweater to the actress and, as a result,",0.43626201152801514,0.5637380480766296
"The boy was giving a sweater to the girl and, as a result,",0.39509108662605286,0.6049088835716248
"Mr. William was giving a sweater to  Mrs. Taylor and, as a result,",0.5535060167312622,0.44649404287338257
"David was giving a sweater to Emma and, as a result,",0.46115708351135254,0.5388429164886475
"The prince was giving a sweater to the princess and, as a result,",0.4076847732067108,0.5923151969909668
"Robert was giving a sweater to Sarah and, as a result,",0.5126615762710571,0.4873383641242981
"Mr. Taylor was giving a sweater to Mrs. Williams and, as a result,",0.48133569955825806,0.5186642408370972
"Paul was giving a sweater to Emily and, as a result,",0.47171351313591003,0.5282865166664124
