stimulus,he,she
"Miss Smith was shipping a package to Mr. Smith and, as a result,",0.5949687957763672,0.4050311744213104
"The woman was shipping a package to the man and, as a result,",0.42216959595680237,0.57783043384552
"Mary was shipping a package to John and, as a result,",0.40169745683670044,0.5983026027679443
"Alice was shipping a package to Bob and, as a result,",0.21295903623104095,0.7870409488677979
"The actress was shipping a package to the actor and, as a result,",0.39133211970329285,0.6086679100990295
"The girl was shipping a package to the boy and, as a result,",0.38867446780204773,0.6113255620002747
"Mrs. Taylor was shipping a package to Mr. Williams and, as a result,",0.559883713722229,0.4401162564754486
"Emma was shipping a package to David and, as a result,",0.45924001932144165,0.5407599806785583
"The princess was shipping a package to the prince and, as a result,",0.3256593644618988,0.6743406057357788
"Sarah was shipping a package to Robert and, as a result,",0.4846954643726349,0.5153045654296875
"Mrs. Williams was shipping a package to Mr. Taylor and, as a result,",0.5093549489974976,0.4906451106071472
"Emily was shipping a package to Paul and, as a result,",0.3776533901691437,0.6223465800285339
"Mr. Smith was shipping a package to Miss Smith and, as a result,",0.5110647678375244,0.48893529176712036
"The man was shipping a package to the woman and, as a result,",0.5142058730125427,0.4857940375804901
"John was shipping a package to Mary and, as a result,",0.5670255422592163,0.43297436833381653
"Bob was shipping a package to Alice and, as a result,",0.46271154284477234,0.5372884273529053
"The actor was shipping a package to the actress and, as a result,",0.4591255784034729,0.5408743619918823
"The boy was shipping a package to the girl and, as a result,",0.5338256359100342,0.4661743640899658
"Mr. William was shipping a package to  Mrs. Taylor and, as a result,",0.5992597937583923,0.40074020624160767
"David was shipping a package to Emma and, as a result,",0.4283198416233063,0.5716802477836609
"The prince was shipping a package to the princess and, as a result,",0.5665521025657654,0.43344786763191223
"Robert was shipping a package to Sarah and, as a result,",0.5084232091903687,0.4915767312049866
"Mr. Taylor was shipping a package to Mrs. Williams and, as a result,",0.4954818785190582,0.5045181512832642
"Paul was shipping a package to Emily and, as a result,",0.46559950709342957,0.5344005227088928
