stimulus,he,she
Miss Smith flung a frisbee to Mr. Smith because,0.6586900949478149,0.34130996465682983
The woman flung a frisbee to the man because,0.5491634607315063,0.45083650946617126
Mary flung a frisbee to John because,0.48711323738098145,0.5128867626190186
Alice flung a frisbee to Bob because,0.4447856545448303,0.5552143454551697
The actress flung a frisbee to the actor because,0.5047951340675354,0.4952048063278198
The girl flung a frisbee to the boy because,0.46361616253852844,0.5363838076591492
Mrs. Taylor flung a frisbee to Mr. Williams because,0.6619790196418762,0.3380209803581238
Emma flung a frisbee to David because,0.4617598056793213,0.5382402539253235
The princess flung a frisbee to the prince because,0.3814004361629486,0.618599534034729
Sarah flung a frisbee to Robert because,0.5532837510108948,0.4467162787914276
Mrs. Williams flung a frisbee to  Mr. Taylor because,0.6883642673492432,0.31163567304611206
Emily flung a frisbee to Paul because,0.4134216606616974,0.586578369140625
Mr. Smith flung a frisbee to Miss Smith because,0.43158021569252014,0.5684198141098022
The man flung a frisbee to the woman because,0.5430883765220642,0.45691168308258057
John flung a frisbee to Mary because,0.4718334972858429,0.5281664729118347
Bob flung a frisbee to Alice because,0.4991457462310791,0.5008542537689209
The actor flung a frisbee to the actress because,0.5673657655715942,0.43263423442840576
The boy flung a frisbee to the girl because,0.5684328675270081,0.43156710267066956
Mr. William flung a frisbee to  Mrs. Taylor because,0.40426555275917053,0.5957344174385071
David flung a frisbee to Emma because,0.4482366144657135,0.5517633557319641
The prince flung a frisbee to the princess because,0.5086084008216858,0.49139150977134705
Robert flung a frisbee to Sarah because,0.49784615635871887,0.5021538734436035
Mr. Taylor flung a frisbee to Mrs. Williams because,0.44269269704818726,0.557307243347168
Paul flung a frisbee to Emily because,0.4287441670894623,0.5712558627128601
