stimulus,he,she
Miss Smith brought a glass of water to Mr. Smith because,0.6525800824165344,0.3474199175834656
The woman brought a glass of water to the man because,0.3803498148918152,0.6196502447128296
Mary brought a glass of water to John because,0.3667604923248291,0.6332395076751709
Alice brought a glass of water to Bob because,0.4188498556613922,0.5811501145362854
The actress brought a glass of water to the actor because,0.417098730802536,0.5829012989997864
The girl brought a glass of water to the boy because,0.3445388674736023,0.6554611921310425
Mrs. Taylor brought a glass of water to Mr. Williams because,0.6653028726577759,0.33469709753990173
Emma brought a glass of water to David because,0.45870885252952576,0.5412911772727966
The princess brought a glass of water to the prince because,0.2544778287410736,0.745522141456604
Sarah brought a glass of water to Robert because,0.5614904761314392,0.4385094940662384
Mrs. Williams brought a glass of water to  Mr. Taylor because,0.7178507447242737,0.28214922547340393
Emily brought a glass of water to Paul because,0.3876570463180542,0.6123429536819458
Mr. Smith brought a glass of water to Miss Smith because,0.43723955750465393,0.5627604126930237
The man brought a glass of water to the woman because,0.5841560363769531,0.4158439636230469
John brought a glass of water to Mary because,0.4831463694572449,0.5168536305427551
Bob brought a glass of water to Alice because,0.46079522371292114,0.5392047762870789
The actor brought a glass of water to the actress because,0.594283401966095,0.40571659803390503
The boy brought a glass of water to the girl because,0.5720304250717163,0.4279695451259613
Mr. William brought a glass of water to  Mrs. Taylor because,0.4087076783180237,0.5912923216819763
David brought a glass of water to Emma because,0.4039231538772583,0.5960767865180969
The prince brought a glass of water to the princess because,0.5801768898963928,0.4198230803012848
Robert brought a glass of water to Sarah because,0.4484286308288574,0.5515713691711426
Mr. Taylor brought a glass of water to Mrs. Williams because,0.42935457825660706,0.5706453919410706
Paul brought a glass of water to Emily because,0.410540908575058,0.5894590616226196
