stimulus,He,She
Miss Smith annoyed Mr. Smith.,0.7060259580612183,0.29397404193878174
The woman annoyed the man.,0.7355884313583374,0.264411598443985
Mary annoyed John.,0.6641392707824707,0.33586063981056213
Alice annoyed Bob.,0.3764571249485016,0.623542845249176
The actress annoyed the actor.,0.8002561926841736,0.19974376261234283
The girl annoyed the boy.,0.7460537552833557,0.2539462745189667
Mrs. Taylor annoyed Mr. Williams.,0.7168942093849182,0.2831057608127594
Emma annoyed David.,0.049968451261520386,0.950031578540802
The princess annoyed the prince.,0.7731323838233948,0.22686758637428284
Sarah annoyed Robert.,0.49407699704170227,0.5059229731559753
Mrs. Williams annoyed Mr. Taylor.,0.7401161789894104,0.2598837614059448
Emily annoyed Paul.,0.26501160860061646,0.7349883913993835
Mr. Smith annoyed Miss Smith.,0.776611864566803,0.2233881652355194
The man annoyed the woman.,0.8471090197563171,0.15289096534252167
John annoyed Alice.,0.12894363701343536,0.8710563778877258
Bob annoyed John.,0.9424450397491455,0.05755501613020897
The actor annoyed the actress.,0.837125301361084,0.1628747284412384
The boy annoyed the girl.,0.837642252445221,0.16235771775245667
Mr. William annoyed Mrs. Taylor.,0.8157704472541809,0.18422958254814148
David annoyed Emma.,0.04108366742730141,0.9589163661003113
The prince annoyed the princess.,0.8464508652687073,0.1535491794347763
Robert annoyed Sarah.,0.09978799521923065,0.9002119302749634
Mr. Taylor annoyed Mrs. Williams.,0.7881911396980286,0.21180886030197144
Paul annoyed Emily.,0.8072932362556458,0.19270682334899902
