stimulus,He,She
Miss Smith was mailing a letter to Mr. Smith.,0.3333209455013275,0.6666790843009949
The woman was mailing a letter to the man.,0.27142179012298584,0.7285782694816589
Mary was mailing a letter to John.,0.2736852765083313,0.7263147234916687
Alice was mailing a letter to Bob.,0.1127895787358284,0.8872103691101074
The actress was mailing a letter to the actor.,0.1851559728384018,0.814844012260437
The girl was mailing a letter to the boy.,0.29076212644577026,0.7092378735542297
Mrs. Taylor was mailing a letter to Mr. Williams.,0.3270794749259949,0.6729205250740051
Emma was mailing a letter to David.,0.2376422882080078,0.762357771396637
The princess was mailing a letter to the prince.,0.2228330671787262,0.7771669626235962
Sarah was mailing a letter to Robert.,0.3017653822898865,0.6982346177101135
Mrs. Williams was mailing a letter to Mr. Taylor.,0.3321108818054199,0.6678890585899353
Emily was mailing a letter to Paul.,0.18100322782993317,0.818996787071228
Mr. Smith was mailing a letter to Miss Smith.,0.6214413046836853,0.3785586953163147
The man was mailing a letter to the woman.,0.6790841221809387,0.3209158480167389
John was mailing a letter to Mary.,0.7937068343162537,0.20629316568374634
Bob was mailing a letter to Alice.,0.784089207649231,0.21591076254844666
The actor was mailing a letter to the actress.,0.7143889665603638,0.2856110632419586
The boy was mailing a letter to the girl.,0.6939002871513367,0.30609965324401855
Mr. William was mailing a letter to  Mrs. Taylor.,0.6748816967010498,0.32511836290359497
David was mailing a letter to Emma.,0.7157134413719177,0.28428661823272705
The prince was mailing a letter to the princess.,0.7157387137413025,0.2842612564563751
Robert was mailing a letter to Sarah.,0.7702975869178772,0.22970238327980042
Mr. Taylor was mailing a letter to Mrs. Williams.,0.6591324806213379,0.3408675491809845
Paul was mailing a letter to Emily.,0.7593153715133667,0.24068467319011688
