stimulus,He,She
Miss Smith was rolling a toy truck to Mr. Smith.,0.3729812502861023,0.6270187497138977
The woman was rolling a toy truck to the man.,0.2752535343170166,0.7247464060783386
Mary was rolling a toy truck to John.,0.27357229590415955,0.7264276742935181
Alice was rolling a toy truck to Bob.,0.19003050029277802,0.8099694848060608
The actress was rolling a toy truck to the actor.,0.23174799978733063,0.7682520151138306
The girl was rolling a toy truck to the boy.,0.29094016551971436,0.7090598940849304
Mrs. Taylor was rolling a toy truck to Mr. Williams.,0.3868039548397064,0.613196074962616
Emma was rolling a toy truck to David.,0.2434665709733963,0.7565334439277649
The princess was rolling a toy truck to the prince.,0.27032142877578735,0.7296785712242126
Sarah was rolling a toy truck to Robert.,0.35401225090026855,0.6459877490997314
Mrs. Williams was rolling a toy truck to  Mr. Taylor.,0.44715118408203125,0.5528488159179688
Emily was rolling a toy truck to Paul.,0.19595012068748474,0.8040499687194824
Mr. Smith was rolling a toy truck to Miss Smith.,0.5183230638504028,0.4816769063472748
The man was rolling a toy truck to the woman.,0.5391268134117126,0.46087315678596497
John was rolling a toy truck to Mary.,0.6674802899360657,0.3325197100639343
Bob was rolling a toy truck to Alice.,0.6494290232658386,0.350570946931839
The actor was rolling a toy truck to the actress.,0.6266129612922668,0.37338703870773315
The boy was rolling a toy truck to the girl.,0.563389003276825,0.43661102652549744
Mr. William was rolling a toy truck to  Mrs. Taylor.,0.5815393328666687,0.4184606373310089
David was rolling a toy truck to Emma.,0.5778734683990479,0.42212656140327454
The prince was rolling a toy truck to the princess.,0.6787415146827698,0.32125845551490784
Robert was rolling a toy truck to Sarah.,0.6315987706184387,0.36840128898620605
Mr. Taylor was rolling a toy truck to Mrs. Williams.,0.553298830986023,0.4467012286186218
Paul was rolling a toy truck to Emily.,0.5805004835128784,0.41949957609176636
