stimulus,he,she
"Miss Smith wired money to Mr. Smith and, as a result,",0.26209157705307007,0.7379084229469299
"The woman wired money to the man and, as a result,",0.6686624884605408,0.3313375413417816
"Mary wired money to John and, as a result,",0.5492376089096069,0.45076239109039307
"Alice wired money to Bob and, as a result,",0.6480682492256165,0.3519318401813507
"The actress wired money to the actor and, as a result,",0.6245275139808655,0.3754724860191345
"The girl wired money to the boy and, as a result,",0.6992536187171936,0.300746351480484
"Mrs. Taylor wired money to Mr. Williams and, as a result,",0.37811458110809326,0.6218854188919067
"Emma wired money to David and, as a result,",0.3840258717536926,0.6159741282463074
"The princess wired money to the prince and, as a result,",0.7192615270614624,0.2807384729385376
"Sarah wired money to Robert and, as a result,",0.6169818043708801,0.3830181956291199
"Mrs. Williams wired money to  Mr. Taylor and, as a result,",0.38274386525154114,0.6172561645507812
"Emily wired money to Paul and, as a result,",0.43377768993377686,0.5662223696708679
"Mr. Smith wired money to Miss Smith and, as a result,",0.17696574330329895,0.8230342864990234
"The man wired money to the woman and, as a result,",0.2559624910354614,0.7440375089645386
"John wired money to Mary and, as a result,",0.11150869727134705,0.8884912729263306
"Bob wired money to Alice and, as a result,",0.3204152286052704,0.6795847415924072
"The actor wired money to the actress and, as a result,",0.20701159536838531,0.7929884195327759
"The boy wired money to the girl and, as a result,",0.24269084632396698,0.7573091983795166
"Mr. William wired money to  Mrs. Taylor and, as a result,",0.20072588324546814,0.7992740869522095
"David wired money to Emma and, as a result,",0.16595886647701263,0.8340411186218262
"The prince wired money to the princess and, as a result,",0.11049682646989822,0.8895031213760376
"Robert wired money to Sarah and, as a result,",0.1904105246067047,0.8095894455909729
"Mr. Taylor wired money to Mrs. Williams and, as a result,",0.1490604132413864,0.8509395718574524
"Paul wired money to Emily and, as a result,",0.3319550156593323,0.6680449843406677
