stimulus,he,she
"Miss Smith carried a tray to Mr. Smith and, as a result,",0.28529298305511475,0.7147069573402405
"The woman carried a tray to the man and, as a result,",0.4779331684112549,0.5220667719841003
"Mary carried a tray to John and, as a result,",0.22882729768753052,0.7711727619171143
"Alice carried a tray to Bob and, as a result,",0.4181489944458008,0.5818510055541992
"The actress carried a tray to the actor and, as a result,",0.3785232603549957,0.6214767694473267
"The girl carried a tray to the boy and, as a result,",0.5111773014068604,0.4888226091861725
"Mrs. Taylor carried a tray to Mr. Williams and, as a result,",0.3859545588493347,0.6140454411506653
"Emma carried a tray to David and, as a result,",0.24049420654773712,0.7595058083534241
"The princess carried a tray to the prince and, as a result,",0.37297698855400085,0.6270229816436768
"Sarah carried a tray to Robert and, as a result,",0.42724546790122986,0.5727545022964478
"Mrs. Williams carried a tray to  Mr. Taylor and, as a result,",0.35039618611335754,0.6496037840843201
"Emily carried a tray to Paul and, as a result,",0.3113918900489807,0.6886081099510193
"Mr. Smith carried a tray to Miss Smith and, as a result,",0.40165913105010986,0.5983408689498901
"The man carried a tray to the woman and, as a result,",0.7008973956108093,0.2991026043891907
"John carried a tray to Mary and, as a result,",0.407661497592926,0.5923384428024292
"Bob carried a tray to Alice and, as a result,",0.8285865187644958,0.17141348123550415
"The actor carried a tray to the actress and, as a result,",0.8197266459465027,0.18027333915233612
"The boy carried a tray to the girl and, as a result,",0.7793011665344238,0.22069883346557617
"Mr. William carried a tray to  Mrs. Taylor and, as a result,",0.36400139331817627,0.6359986066818237
"David carried a tray to Emma and, as a result,",0.38258564472198486,0.6174144148826599
"The prince carried a tray to the princess and, as a result,",0.6418361663818359,0.35816383361816406
"Robert carried a tray to Sarah and, as a result,",0.5548386573791504,0.4451613426208496
"Mr. Taylor carried a tray to Mrs. Williams and, as a result,",0.3505229949951172,0.6494770050048828
"Paul carried a tray to Emily and, as a result,",0.4250224828720093,0.5749775171279907
