stimulus,He,She
Miss Smith detests Mr. Smith.,0.337706983089447,0.6622930765151978
The woman detests the man.,0.2964823842048645,0.7035176753997803
Mary detests John.,0.35689130425453186,0.6431086659431458
Alice detests Bob.,0.16653570532798767,0.8334642648696899
The actress detests the actor.,0.20269060134887695,0.797309398651123
The girl detests the boy.,0.2993757724761963,0.7006242871284485
Mrs. Taylor detests Mr. Williams.,0.39484477043151855,0.6051552891731262
Emma detests David.,0.26108115911483765,0.7389187812805176
The princess detests the prince.,0.26687341928482056,0.7331265807151794
Sarah detests Robert.,0.40914538502693176,0.5908545851707458
Mrs. Williams detests Mr. Taylor.,0.37131693959236145,0.6286830902099609
Emily detests Paul.,0.270010769367218,0.7299891710281372
Mr. Smith detests Miss Smith.,0.6518661975860596,0.34813377261161804
The man detests the woman.,0.7572849988937378,0.2427150011062622
John detests Mary.,0.7915289402008057,0.20847100019454956
Bob detests Alice.,0.7415562868118286,0.258443683385849
The actor detests the actress.,0.7100172638893127,0.28998276591300964
The boy detests the girl.,0.7098931074142456,0.290106862783432
Mr. William detests Mrs. Taylor.,0.7142130732536316,0.2857869863510132
David detests Emma.,0.6148679256439209,0.3851320743560791
The prince detests the princess.,0.7218918204307556,0.2781082093715668
Robert detests Sarah.,0.6432695388793945,0.35673046112060547
Mr. Taylor detests Mrs. Williams.,0.6829798221588135,0.3170201778411865
Paul detests Emily.,0.6159921884536743,0.3840078115463257
