stimulus,He,She
Miss Smith assisted Mr. Smith.,0.4034738838672638,0.5965261459350586
The woman assisted the man.,0.29800814390182495,0.7019919157028198
Mary assisted John.,0.43557265400886536,0.5644273161888123
Alice assisted Bob.,0.25318843126296997,0.74681156873703
The actress assisted the actor.,0.26383233070373535,0.7361676096916199
The girl assisted the boy.,0.29021844267845154,0.7097815871238708
Mrs. Taylor assisted Mr. Williams.,0.39145633578300476,0.6085435748100281
Emma assisted David.,0.33939191699028015,0.6606080532073975
The princess assisted the prince.,0.2697490453720093,0.7302510142326355
Sarah assisted Robert.,0.42631015181541443,0.5736898183822632
Mrs. Williams assisted Mr. Taylor.,0.37452033162117004,0.6254796385765076
Emily assisted Paul.,0.34726253151893616,0.6527374982833862
Mr. Smith assisted Miss Smith.,0.6298971176147461,0.3701028823852539
The man assisted the woman.,0.6659865379333496,0.3340134024620056
John assisted Mary.,0.7792719006538391,0.2207280993461609
Bob assisted Alice.,0.7953892946243286,0.20461075007915497
The actor assisted the actress.,0.6984235048294067,0.30157655477523804
The boy assisted the girl.,0.6596415638923645,0.3403584063053131
Mr. William assisted Mrs. Taylor.,0.6911031603813171,0.30889686942100525
David assisted Emma.,0.6675156950950623,0.3324843943119049
The prince assisted the princess.,0.7533559799194336,0.24664409458637238
Robert assisted Sarah.,0.647493302822113,0.35250669717788696
Mr. Taylor assisted Mrs. Williams.,0.6395527720451355,0.3604472875595093
Paul assisted Emily.,0.5845787525177002,0.4154212176799774
