stimulus,He,She
Miss Smith praised Mr. Smith.,0.26230430603027344,0.7376956939697266
The woman praised the man.,0.3084414005279541,0.6915585398674011
Mary praised John.,0.4627435505390167,0.5372564196586609
Alice praised Bob.,0.27699142694473267,0.7230085730552673
The actress praised the actor.,0.09035484492778778,0.9096451997756958
The girl praised the boy.,0.28973424434661865,0.7102657556533813
Mrs. Taylor praised Mr. Williams.,0.42475542426109314,0.5752445459365845
Emma praised David.,0.3322103023529053,0.66778963804245
The princess praised the prince.,0.2730810344219208,0.7269189357757568
Sarah praised Robert.,0.43594980239868164,0.5640501379966736
Mrs. Williams praised Mr. Taylor.,0.400208979845047,0.5997909903526306
Emily praised Paul.,0.2862015962600708,0.7137984037399292
Mr. Smith praised Miss Smith.,0.6378546953201294,0.3621453642845154
The man praised the woman.,0.7434811592102051,0.2565188705921173
John praised Mary.,0.7932066917419434,0.20679327845573425
Bob praised Alice.,0.6830033659934998,0.31699663400650024
The actor praised the actress.,0.7649387717247009,0.23506124317646027
The boy praised the girl.,0.7162970900535583,0.28370288014411926
Mr. William praised Mrs. Taylor.,0.6950757503509521,0.30492424964904785
David praised Emma.,0.6656678915023804,0.3343321979045868
The prince praised the princess.,0.7157700657844543,0.28422993421554565
Robert praised Sarah.,0.6381114721298218,0.36188849806785583
Mr. Taylor praised Mrs. Williams.,0.6632547974586487,0.3367452323436737
Paul praised Emily.,0.5753561854362488,0.4246438145637512
