stimulus,He,She
Miss Smith swam to Mr. Smith.,0.4355936348438263,0.5644063353538513
The woman swam to the man.,0.3262142241001129,0.6737858057022095
Mary swam to John.,0.4169199764728546,0.5830800533294678
Alice swam to Bob.,0.20771649479866028,0.7922834753990173
The actress swam to the actor.,0.25007376074790955,0.7499262094497681
The girl swam to the boy.,0.30911290645599365,0.6908870935440063
Mrs. Taylor swam to Mr. Williams.,0.477237731218338,0.5227622985839844
Emma swam to David.,0.2779167592525482,0.7220832109451294
The princess swam to the prince.,0.3159245252609253,0.6840754747390747
Sarah swam to Robert.,0.37672120332717896,0.623278796672821
Mrs. Williams swam to Mr. Taylor.,0.46110332012176514,0.5388967394828796
Emily swam to Paul.,0.25761711597442627,0.7423828840255737
Mr. Smith swam to Miss Smith.,0.4744302034378052,0.52556973695755
The man swam to the woman.,0.6170061230659485,0.3829938471317291
John swam to Mary.,0.6959221959114075,0.30407777428627014
Bob swam to Alice.,0.6234471797943115,0.3765528202056885
The actor swam to the actress.,0.5553622245788574,0.4446377456188202
The boy swam to the girl.,0.6100984811782837,0.3899015188217163
Mr. William swam to Mrs. Taylor.,0.5281251072883606,0.471874862909317
David swam to Emma.,0.556596577167511,0.4434033930301666
The prince swam to the princess.,0.5894830822944641,0.4105169475078583
Robert swam to Sarah.,0.529442548751831,0.47055748105049133
Mr. Taylor swam to Mrs. Williams.,0.5176109075546265,0.4823891520500183
Paul swam to Emily.,0.49495047330856323,0.5050495266914368
