stimulus,He,She
Miss Smith strolled to Mr. Smith.,0.4030064344406128,0.5969935655593872
The woman strolled to the man.,0.27673253417015076,0.7232674956321716
Mary strolled to John.,0.3186664879322052,0.6813334822654724
Alice strolled to Bob.,0.16482961177825928,0.8351704478263855
The actress strolled to the actor.,0.27874505519866943,0.7212549448013306
The girl strolled to the boy.,0.2776907980442047,0.7223092317581177
Mrs. Taylor strolled to Mr. Williams.,0.43008729815483093,0.5699127316474915
Emma strolled to David.,0.24970676004886627,0.7502931952476501
The princess strolled to the prince.,0.1842169463634491,0.8157830238342285
Sarah strolled to Robert.,0.3132476210594177,0.686752438545227
Mrs. Williams strolled to Mr. Taylor.,0.40894460678100586,0.5910553932189941
Emily strolled to Paul.,0.1856011301279068,0.8143988847732544
Mr. Smith strolled to Miss Smith.,0.49539220333099365,0.5046077966690063
The man strolled to the woman.,0.6162033081054688,0.38379669189453125
John strolled to Mary.,0.5912213325500488,0.4087786376476288
Bob strolled to Alice.,0.5185204744338989,0.48147955536842346
The actor strolled to the actress.,0.5394085645675659,0.46059146523475647
The boy strolled to the girl.,0.5782862901687622,0.421713650226593
Mr. William strolled to Mrs. Taylor.,0.5713667869567871,0.4286331832408905
David strolled to Emma.,0.46720924973487854,0.5327907204627991
The prince strolled to the princess.,0.5876427292823792,0.41235730051994324
Robert strolled to Sarah.,0.5218048095703125,0.4781952202320099
Mr. Taylor strolled to Mrs. Williams.,0.5496769547462463,0.4503230154514313
Paul strolled to Emily.,0.4622456729412079,0.5377542972564697
