stimulus,He,She
Miss Smith wandered to Mr. Smith.,0.45957067608833313,0.5404293537139893
The woman wandered to the man.,0.33774641156196594,0.6622536182403564
Mary wandered to John.,0.3741180896759033,0.6258819103240967
Alice wandered to Bob.,0.2376115471124649,0.7623885273933411
The actress wandered to the actor.,0.3060263693332672,0.6939736604690552
The girl wandered to the boy.,0.3004770874977112,0.6995229125022888
Mrs. Taylor wandered to Mr. Williams.,0.4808366894721985,0.5191632509231567
Emma wandered to David.,0.3270910084247589,0.6729090213775635
The princess wandered to the prince.,0.3003728687763214,0.699627161026001
Sarah wandered to Robert.,0.3744508624076843,0.6255491375923157
Mrs. Williams wandered to Mr. Taylor.,0.4724441170692444,0.5275558829307556
Emily wandered to Paul.,0.24292472004890442,0.757075309753418
Mr. Smith wandered to Miss Smith.,0.49172213673591614,0.5082778334617615
The man wandered to the woman.,0.565310001373291,0.434689998626709
John wandered to Mary.,0.6480897665023804,0.3519102931022644
Bob wandered to Alice.,0.5083314776420593,0.4916685223579407
The actor wandered to the actress.,0.5926613211631775,0.4073387086391449
The boy wandered to the girl.,0.5775220990180969,0.4224778711795807
Mr. William wandered to Mrs. Taylor.,0.5664691925048828,0.4335307776927948
David wandered to Emma.,0.5255937576293945,0.4744062125682831
The prince wandered to the princess.,0.5411554574966431,0.45884451270103455
Robert wandered to Sarah.,0.5365287065505981,0.46347126364707947
Mr. Taylor wandered to Mrs. Williams.,0.5484727621078491,0.45152726769447327
Paul wandered to Emily.,0.49530044198036194,0.5046995878219604
