stimulus,he,she
"Miss Smith strolled to Mr. Smith and, as a result,",0.6072298288345337,0.3927701413631439
"The woman strolled to the man and, as a result,",0.5363413691520691,0.4636586308479309
"Mary strolled to John and, as a result,",0.49836328625679016,0.5016367435455322
"Alice strolled to Bob and, as a result,",0.33501869440078735,0.6649813652038574
"The actress strolled to the actor and, as a result,",0.5357844829559326,0.46421554684638977
"The girl strolled to the boy and, as a result,",0.4851134717464447,0.5148864984512329
"Mrs. Taylor strolled to Mr. Williams and, as a result,",0.5876784324645996,0.4123215973377228
"Emma strolled to David and, as a result,",0.5048267245292664,0.49517321586608887
"The princess strolled to the prince and, as a result,",0.3681783676147461,0.6318215727806091
"Sarah strolled to Robert and, as a result,",0.4852857291698456,0.5147143006324768
"Mrs. Williams strolled to Mr. Taylor and, as a result,",0.5543219447135925,0.44567808508872986
"Emily strolled to Paul and, as a result,",0.4513773024082184,0.548622727394104
"Mr. Smith strolled to Miss Smith and, as a result,",0.39162981510162354,0.6083701252937317
"The man strolled to the woman and, as a result,",0.2953541576862335,0.7046458721160889
"John strolled to Mary and, as a result,",0.37786054611206055,0.6221394538879395
"Bob strolled to Alice and, as a result,",0.3388269543647766,0.6611730456352234
"The actor strolled to the actress and, as a result,",0.3722900152206421,0.6277099847793579
"The boy strolled to the girl and, as a result,",0.3363204300403595,0.6636795997619629
"Mr. William strolled to Mrs. Taylor and, as a result,",0.41041135787963867,0.5895886421203613
"David strolled to Emma and, as a result,",0.294162392616272,0.705837607383728
"The prince strolled to the princess and, as a result,",0.37581196427345276,0.6241880655288696
"Robert strolled to Sarah and, as a result,",0.35953089594841003,0.6404690742492676
"Mr. Taylor strolled to Mrs. Williams and, as a result,",0.3688482642173767,0.6311516761779785
"Paul strolled to Emily and, as a result,",0.281207799911499,0.718792200088501
