stimulus,he,she
"Miss Smith walked to Mr. Smith and, as a result,",0.6252926588058472,0.37470734119415283
"The woman walked to the man and, as a result,",0.4783060550689697,0.5216938853263855
"Mary walked to John and, as a result,",0.5013935565948486,0.49860644340515137
"Alice walked to Bob and, as a result,",0.3664737343788147,0.6335263252258301
"The actress walked to the actor and, as a result,",0.531444251537323,0.468555748462677
"The girl walked to the boy and, as a result,",0.43391305208206177,0.5660869479179382
"Mrs. Taylor walked to Mr. Williams and, as a result,",0.6201941967010498,0.3798057734966278
"Emma walked to David and, as a result,",0.5129982829093933,0.4870017468929291
"The princess walked to the prince and, as a result,",0.2872474789619446,0.7127525210380554
"Sarah walked to Robert and, as a result,",0.5233273506164551,0.4766726791858673
"Mrs. Williams walked to Mr. Taylor and, as a result,",0.5883965492248535,0.4116034209728241
"Emily walked to Paul and, as a result,",0.47911596298217773,0.5208840370178223
"Mr. Smith walked to Miss Smith and, as a result,",0.40014398097991943,0.5998560190200806
"The man walked to the woman and, as a result,",0.34245190024375916,0.6575480699539185
"John walked to Mary and, as a result,",0.39870521426200867,0.601294755935669
"Bob walked to Alice and, as a result,",0.3315119743347168,0.6684880256652832
"The actor walked to the actress and, as a result,",0.39709505438804626,0.6029049754142761
"The boy walked to the girl and, as a result,",0.37584906816482544,0.6241508722305298
"Mr. William walked to Mrs. Taylor and, as a result,",0.41887354850769043,0.5811264514923096
"David walked to Emma and, as a result,",0.3241010308265686,0.6758989095687866
"The prince walked to the princess and, as a result,",0.49449583888053894,0.5055041313171387
"Robert walked to Sarah and, as a result,",0.3651926517486572,0.6348073482513428
"Mr. Taylor walked to Mrs. Williams and, as a result,",0.37965330481529236,0.6203467845916748
"Paul walked to Emily and, as a result,",0.30202075839042664,0.6979792714118958
