stimulus,he,she
"Miss Smith crawled to Mr. Smith and, as a result,",0.5043679475784302,0.49563202261924744
"The woman crawled to the man and, as a result,",0.4060790240764618,0.5939209461212158
"Mary crawled to John and, as a result,",0.4243141710758209,0.5756858587265015
"Alice crawled to Bob and, as a result,",0.28537291288375854,0.7146270275115967
"The actress crawled to the actor and, as a result,",0.3396708071231842,0.6603291630744934
"The girl crawled to the boy and, as a result,",0.3357233703136444,0.664276659488678
"Mrs. Taylor crawled to Mr. Williams and, as a result,",0.5515149831771851,0.44848498702049255
"Emma crawled to David and, as a result,",0.42573392391204834,0.5742660760879517
"The princess crawled to the prince and, as a result,",0.25913360714912415,0.7408664226531982
"Sarah crawled to Robert and, as a result,",0.4290204644203186,0.5709794759750366
"Mrs. Williams crawled to Mr. Taylor and, as a result,",0.5169444680213928,0.4830555021762848
"Emily crawled to Paul and, as a result,",0.40173810720443726,0.5982618927955627
"Mr. Smith crawled to Miss Smith and, as a result,",0.4667956233024597,0.5332043766975403
"The man crawled to the woman and, as a result,",0.41105106472969055,0.5889489054679871
"John crawled to Mary and, as a result,",0.4527013301849365,0.5472986698150635
"Bob crawled to Alice and, as a result,",0.45388561487197876,0.5461143851280212
"The actor crawled to the actress and, as a result,",0.4952549934387207,0.5047449469566345
"The boy crawled to the girl and, as a result,",0.428995281457901,0.5710047483444214
"Mr. William crawled to Mrs. Taylor and, as a result,",0.5355503559112549,0.4644496440887451
"David crawled to Emma and, as a result,",0.38015732169151306,0.6198427081108093
"The prince crawled to the princess and, as a result,",0.5571190118789673,0.4428809583187103
"Robert crawled to Sarah and, as a result,",0.4070809781551361,0.5929190516471863
"Mr. Taylor crawled to Mrs. Williams and, as a result,",0.49476903676986694,0.5052309632301331
"Paul crawled to Emily and, as a result,",0.362041711807251,0.637958288192749
