stimulus,He,She
Miss Smith handed a book to Mr. Smith.,0.7699723243713379,0.2300277203321457
The woman handed a book to the man.,0.8099232316017151,0.19007675349712372
Mary handed a book to John.,0.7243676781654358,0.2756323218345642
Alice handed a book to Bob.,0.7479695677757263,0.2520304322242737
The actress handed a book to the actor.,0.8188305497169495,0.18116946518421173
The girl handed a book to the boy.,0.8098737001419067,0.19012631475925446
Mrs. Taylor handed a book to Mr. Williams.,0.7782182693481445,0.22178171575069427
Emma handed a book to David.,0.05808096006512642,0.9419189691543579
The princess handed a book to the prince.,0.8093650341033936,0.19063499569892883
Sarah handed a book to Robert.,0.6192246675491333,0.3807753920555115
Mrs. Williams handed a book to Mr. Taylor.,0.7831200361251831,0.2168799191713333
Emily handed a book to Paul.,0.5270374417304993,0.47296252846717834
Mr. Smith handed a book to Miss Smith.,0.8489201068878174,0.1510799080133438
The man handed a book to the woman.,0.8784220218658447,0.12157800793647766
John handed a book to Mary.,0.8567395806312561,0.14326035976409912
Bob handed a book to Alice.,0.050246551632881165,0.94975346326828
The actor handed a book to the actress.,0.28950145840644836,0.710498571395874
The boy handed a book to the girl.,0.8691427707672119,0.1308572143316269
Mr. William handed a book to Mrs. Taylor.,0.8562105298042297,0.14378949999809265
David handed a book to Emma.,0.008347229100763798,0.99165278673172
The prince handed a book to the princess.,0.8730290532112122,0.12697090208530426
Robert handed a book to Sarah.,0.02681446261703968,0.9731854796409607
Mr. Taylor handed a book to Mrs. Williams.,0.8474613428115845,0.15253859758377075
Paul handed a book to Emily.,0.8485038876533508,0.15149611234664917
