stimulus,He,She
Miss Smith brought a glass of water to Mr. Smith.,0.7289872765541077,0.27101272344589233
The woman brought a glass of water to the man.,0.7664211392402649,0.2335789054632187
Mary brought a glass of water to John.,0.4947375953197479,0.5052624344825745
Alice brought a glass of water to Bob.,0.34297800064086914,0.6570219397544861
The actress brought a glass of water to the actor.,0.7831917405128479,0.2168082594871521
The girl brought a glass of water to the boy.,0.770775318145752,0.22922469675540924
Mrs. Taylor brought a glass of water to Mr. Williams.,0.7339485883712769,0.26605138182640076
Emma brought a glass of water to David.,0.769191324710846,0.23080866038799286
The princess brought a glass of water to the prince.,0.7644549012184143,0.23554515838623047
Sarah brought a glass of water to Robert.,0.3536139130592346,0.6463860869407654
Mrs. Williams brought a glass of water to  Mr. Taylor.,0.7374171018600464,0.26258283853530884
Emily brought a glass of water to Paul.,0.29893267154693604,0.7010672688484192
Mr. Smith brought a glass of water to Miss Smith.,0.8492159843444824,0.15078401565551758
The man brought a glass of water to the woman.,0.8774846792221069,0.1225152537226677
John brought a glass of water to Mary.,0.8702982068061829,0.12970176339149475
Bob brought a glass of water to Alice.,0.8661196827888489,0.1338803768157959
The actor brought a glass of water to the actress.,0.8624319434165955,0.13756805658340454
The boy brought a glass of water to the girl.,0.8634575009346008,0.13654248416423798
Mr. William brought a glass of water to  Mrs. Taylor.,0.853002667427063,0.1469973772764206
David brought a glass of water to Emma.,0.25381043553352356,0.7461895942687988
The prince brought a glass of water to the princess.,0.8655482530593872,0.1344517320394516
Robert brought a glass of water to Sarah.,0.18313027918338776,0.8168696761131287
Mr. Taylor brought a glass of water to Mrs. Williams.,0.8499652743339539,0.1500348001718521
Paul brought a glass of water to Emily.,0.8628864884376526,0.137113556265831
