stimulus,He,She
Miss Smith flung a frisbee to Mr. Smith.,0.7876432538032532,0.21235674619674683
The woman flung a frisbee to the man.,0.8155821561813354,0.18441782891750336
Mary flung a frisbee to John.,0.7897710204124451,0.2102290540933609
Alice flung a frisbee to Bob.,0.7743215560913086,0.22567838430404663
The actress flung a frisbee to the actor.,0.8336499333381653,0.1663500815629959
The girl flung a frisbee to the boy.,0.8202129602432251,0.1797870695590973
Mrs. Taylor flung a frisbee to Mr. Williams.,0.7887791395187378,0.21122083067893982
Emma flung a frisbee to David.,0.8065322637557983,0.19346770644187927
The princess flung a frisbee to the prince.,0.8234168887138367,0.17658311128616333
Sarah flung a frisbee to Robert.,0.5757682919502258,0.4242316782474518
Mrs. Williams flung a frisbee to  Mr. Taylor.,0.795583963394165,0.20441602170467377
Emily flung a frisbee to Paul.,0.5872856378555298,0.4127143621444702
Mr. Smith flung a frisbee to Miss Smith.,0.8525338172912598,0.14746619760990143
The man flung a frisbee to the woman.,0.8784087896347046,0.12159125506877899
John flung a frisbee to Mary.,0.8607193827629089,0.13928064703941345
Bob flung a frisbee to Alice.,0.8418493866920471,0.15815068781375885
The actor flung a frisbee to the actress.,0.8738874197006226,0.12611256539821625
The boy flung a frisbee to the girl.,0.8712939620018005,0.12870609760284424
Mr. William flung a frisbee to  Mrs. Taylor.,0.8600928783416748,0.13990706205368042
David flung a frisbee to Emma.,0.11645284295082092,0.8835471868515015
The prince flung a frisbee to the princess.,0.8752521276473999,0.12474791705608368
Robert flung a frisbee to Sarah.,0.14021745324134827,0.8597825765609741
Mr. Taylor flung a frisbee to Mrs. Williams.,0.8534685969352722,0.1465313732624054
Paul flung a frisbee to Emily.,0.8494464159011841,0.1505536139011383
