stimulus,he,she
"Miss Smith ran to Mr. Smith and, as a result,",0.45357242226600647,0.5464276075363159
"The woman ran to the man and, as a result,",0.6927680373191833,0.30723199248313904
"Mary ran to John and, as a result,",0.353916734457016,0.6460832357406616
"Alice ran to Bob and, as a result,",0.44776615500450134,0.552233874797821
"The actress ran to the actor and, as a result,",0.6839297413825989,0.3160702586174011
"The girl ran to the boy and, as a result,",0.6264176964759827,0.37358230352401733
"Mrs. Taylor ran to Mr. Williams and, as a result,",0.4665709435939789,0.5334290266036987
"Emma ran to David and, as a result,",0.32648947834968567,0.6735104918479919
"The princess ran to the prince and, as a result,",0.6082196235656738,0.39178040623664856
"Sarah ran to Robert and, as a result,",0.49659135937690735,0.5034086108207703
"Mrs. Williams ran to Mr. Taylor and, as a result,",0.4823169410228729,0.5176830291748047
"Emily ran to Paul and, as a result,",0.2940025329589844,0.7059974670410156
"Mr. Smith ran to Miss Smith and, as a result,",0.2679547965526581,0.7320451736450195
"The man ran to the woman and, as a result,",0.40580761432647705,0.5941923260688782
"John ran to Mary and, as a result,",0.27091851830482483,0.7290814518928528
"Bob ran to Alice and, as a result,",0.6206005215644836,0.37939950823783875
"The actor ran to the actress and, as a result,",0.4163356423377991,0.5836643576622009
"The boy ran to the girl and, as a result,",0.6710913181304932,0.32890862226486206
"Mr. William ran to Mrs. Taylor and, as a result,",0.12463938444852829,0.8753606081008911
"David ran to Emma and, as a result,",0.16723103821277618,0.8327690362930298
"The prince ran to the princess and, as a result,",0.2834274172782898,0.7165725827217102
"Robert ran to Sarah and, as a result,",0.22249780595302582,0.777502179145813
"Mr. Taylor ran to Mrs. Williams and, as a result,",0.10413260012865067,0.8958673477172852
"Paul ran to Emily and, as a result,",0.2536289691925049,0.7463710308074951
