Stimuli,he,she
John assisted Mary because,0.35459282994270325,0.6454071402549744
Mary assisted John because,0.4259696304798126,0.5740302801132202
Mary blames John because,0.8255208134651184,0.17447923123836517
John blames Mary because,0.31403249502182007,0.6859675645828247
Mary comforted John because,0.8414033651351929,0.1585966944694519
John comforted Mary because,0.40413445234298706,0.5958655476570129
John congratulated Mary because,0.4370875358581543,0.5629124641418457
Mary congratulated John because,0.7737939357757568,0.22620603442192078
John corrected Mary because,0.39709699153900146,0.6029030084609985
Mary corrected John because,0.49402835965156555,0.5059716105461121
Mary detests John because,0.8308932781219482,0.16910672187805176
John detests Mary because,0.4727036654949188,0.5272963047027588
John fears Mary because,0.5254127979278564,0.47458717226982117
Mary fears John because,0.8481577038764954,0.15184226632118225
Mary envies John because,0.8782738447189331,0.12172611802816391
John envies Mary because,0.4823402464389801,0.5176596641540527
John hates Mary because,0.44248124957084656,0.5575187802314758
Mary hates John because,0.8904909491539001,0.10950911790132523
John helped Mary because,0.38751035928726196,0.612489640712738
Mary helped John because,0.3598458170890808,0.640154242515564
John mocked Mary because,0.47531723976135254,0.5246827006340027
Mary mocked John because,0.8030223846435547,0.1969776153564453
Mary noticed John because,0.8602189421653748,0.1397811323404312
John noticed Mary because,0.44817695021629333,0.5518230199813843
Mary pacified John because,0.46418944001197815,0.5358105301856995
John pacified Mary because,0.47781088948249817,0.5221890807151794
Mary praised John because,0.9191837906837463,0.08081626892089844
John praised Mary because,0.4870944023132324,0.5129055976867676
John reproached Mary because,0.3059990108013153,0.6940010190010071
Mary reproached John because,0.9125533103942871,0.08744664490222931
Mary scolded John because,0.9051454067230225,0.09485457837581635
John scolded Mary because,0.3252362608909607,0.6747637987136841
John stared at Mary because,0.41161707043647766,0.5883829593658447
Mary stared at John because,0.805344820022583,0.1946551352739334
John thanked Mary because,0.3895896375179291,0.6104103326797485
Mary thanked John because,0.7185232639312744,0.28147679567337036
Mary trusts John because,0.6953279376029968,0.3046720623970032
John trusts Mary because,0.45917370915412903,0.5408262610435486
Mary values John because,0.7916775345802307,0.20832249522209167
John values Mary because,0.50034499168396,0.49965500831604004
