stimulus,he,she
Miss Smith was flinging a frisbee to Mr. Smith because,0.06386751681566238,0.9361324310302734
The woman was flinging a frisbee to the man because,0.5198265314102173,0.4801735281944275
Mary was flinging a frisbee to John because,0.3880261480808258,0.6119739413261414
Alice was flinging a frisbee to Bob because,0.33818790316581726,0.6618121266365051
The actress was flinging a frisbee to the actor because,0.3342992663383484,0.6657007336616516
The girl was flinging a frisbee to the boy because,0.40804290771484375,0.5919570922851562
Mrs. Taylor was flinging a frisbee to Mr. Williams because,0.2882936894893646,0.7117063403129578
Emma was flinging a frisbee to David because,0.3505612015724182,0.6494388580322266
The princess was flinging a frisbee to the prince because,0.4388573169708252,0.5611427426338196
Sarah was flinging a frisbee to Robert because,0.3265448808670044,0.6734551787376404
Mrs. Williams was flinging a frisbee to  Mr. Taylor because,0.3162459135055542,0.6837540864944458
Emily was flinging a frisbee to Paul because,0.4068226218223572,0.5931773781776428
Mr. Smith was flinging a frisbee to Miss Smith because,0.589898407459259,0.41010162234306335
The man was flinging a frisbee to the woman because,0.4842955768108368,0.5157045125961304
John was flinging a frisbee to Mary because,0.6172781586647034,0.382721871137619
Bob was flinging a frisbee to Alice because,0.33719223737716675,0.6628077626228333
The actor was flinging a frisbee to the actress because,0.22718775272369385,0.7728122472763062
The boy was flinging a frisbee to the girl because,0.518402636051178,0.4815974235534668
Mr. William was flinging a frisbee to  Mrs. Taylor because,0.39281076192855835,0.6071892380714417
David was flinging a frisbee to Emma because,0.3988094925880432,0.6011905074119568
The prince was flinging a frisbee to the princess because,0.5668171644210815,0.43318280577659607
Robert was flinging a frisbee to Sarah because,0.20535627007484436,0.7946437001228333
Mr. Taylor was flinging a frisbee to Mrs. Williams because,0.2850472927093506,0.7149527668952942
Paul was flinging a frisbee to Emily because,0.3475762605667114,0.6524237394332886
