stimulus,he,she
Miss Smith strolled to Mr. Smith because,0.07850421965122223,0.9214957356452942
The woman strolled to the man because,0.4730861783027649,0.5269138216972351
Mary strolled to John because,0.19189301133155823,0.8081070184707642
Alice strolled to Bob because,0.12447821348905563,0.8755217790603638
The actress strolled to the actor because,0.2407100945711136,0.7592898607254028
The girl strolled to the boy because,0.3255082368850708,0.674491822719574
Mrs. Taylor strolled to Mr. Williams because,0.3841589689254761,0.6158410310745239
Emma strolled to David because,0.06349959969520569,0.9365004301071167
The princess strolled to the prince because,0.42597779631614685,0.574022114276886
Sarah strolled to Robert because,0.18653488159179688,0.8134651780128479
Mrs. Williams strolled to Mr. Taylor because,0.40915462374687195,0.5908453464508057
Emily strolled to Paul because,0.2168690711259842,0.783130943775177
Mr. Smith strolled to Miss Smith because,0.5659220218658447,0.4340779781341553
The man strolled to the woman because,0.4698962867259979,0.5301036834716797
John strolled to Mary because,0.5547757744789124,0.44522422552108765
Bob strolled to Alice because,0.6113146543502808,0.38868531584739685
The actor strolled to the actress because,0.13573026657104492,0.8642697334289551
The boy strolled to the girl because,0.4313920736312866,0.5686078667640686
Mr. William strolled to Mrs. Taylor because,0.3438476324081421,0.6561524271965027
David strolled to Emma because,0.36811527609825134,0.6318846940994263
The prince strolled to the princess because,0.49421387910842896,0.5057861804962158
Robert strolled to Sarah because,0.3452164828777313,0.6547834873199463
Mr. Taylor strolled to Mrs. Williams because,0.2061796635389328,0.7938203811645508
Paul strolled to Emily because,0.4396354854106903,0.5603644847869873
