stimulus,he,she
Miss Smith trotted to Mr. Smith because,0.0752682238817215,0.9247317910194397
The woman trotted to the man because,0.42606717348098755,0.5739328265190125
Mary trotted to John because,0.17753803730010986,0.8224619626998901
Alice trotted to Bob because,0.09809467941522598,0.901905357837677
The actress trotted to the actor because,0.18143565952777863,0.8185643553733826
The girl trotted to the boy because,0.23531167209148407,0.7646883130073547
Mrs. Taylor trotted to Mr. Williams because,0.3479037582874298,0.6520962715148926
Emma trotted to David because,0.045069143176078796,0.95493084192276
The princess trotted to the prince because,0.33486315608024597,0.6651368141174316
Sarah trotted to Robert because,0.1434004306793213,0.8565996289253235
Mrs. Williams trotted to Mr. Taylor because,0.3684997856616974,0.631500244140625
Emily trotted to Paul because,0.21616435050964355,0.7838355898857117
Mr. Smith trotted to Miss Smith because,0.501732587814331,0.49826741218566895
The man trotted to the woman because,0.4738614857196808,0.5261385440826416
John trotted to Mary because,0.49184301495552063,0.5081570148468018
Bob trotted to Alice because,0.541904866695404,0.45809516310691833
The actor trotted to the actress because,0.1290658563375473,0.8709341883659363
The boy trotted to the girl because,0.4264174699783325,0.5735825300216675
Mr. William trotted to Mrs. Taylor because,0.32004690170288086,0.6799530982971191
David trotted to Emma because,0.25227394700050354,0.7477260828018188
The prince trotted to the princess because,0.4825667142868042,0.517433226108551
Robert trotted to Sarah because,0.22871758043766022,0.771282434463501
Mr. Taylor trotted to Mrs. Williams because,0.187101349234581,0.8128986358642578
Paul trotted to Emily because,0.3560014069080353,0.6439986824989319
