stimulus,he,she
Miss Smith lobbed a football to Mr. Smith because,0.1127491220831871,0.8872508406639099
The woman lobbed a football to the man because,0.6192972660064697,0.38070276379585266
Mary lobbed a football to John because,0.5319051742553711,0.4680948853492737
Alice lobbed a football to Bob because,0.6543626189231873,0.3456374406814575
The actress lobbed a football to the actor because,0.4582262933254242,0.5417736768722534
The girl lobbed a football to the boy because,0.5765794515609741,0.4234205186367035
Mrs. Taylor lobbed a football to Mr. Williams because,0.4352790117263794,0.5647209882736206
Emma lobbed a football to David because,0.4904562830924988,0.5095436573028564
The princess lobbed a football to the prince because,0.6338587999343872,0.3661411702632904
Sarah lobbed a football to Robert because,0.5829393267631531,0.4170607030391693
Mrs. Williams lobbed a football to  Mr. Taylor because,0.4808240830898285,0.5191758871078491
Emily lobbed a football to Paul because,0.5887704491615295,0.41122955083847046
Mr. Smith lobbed a football to Miss Smith because,0.45622098445892334,0.5437790751457214
The man lobbed a football to the woman because,0.3562854528427124,0.6437145471572876
John lobbed a football to Mary because,0.3456973731517792,0.6543025970458984
Bob lobbed a football to Alice because,0.2301170974969864,0.7698829174041748
The actor lobbed a football to the actress because,0.20418472588062286,0.7958152890205383
The boy lobbed a football to the girl because,0.376034677028656,0.623965322971344
Mr. William lobbed a football to  Mrs. Taylor because,0.32071802020072937,0.6792819499969482
David lobbed a football to Emma because,0.3136954605579376,0.6863045692443848
The prince lobbed a football to the princess because,0.3888217508792877,0.6111782193183899
Robert lobbed a football to Sarah because,0.14786289632320404,0.8521370887756348
Mr. Taylor lobbed a football to Mrs. Williams because,0.1924806535243988,0.8075193762779236
Paul lobbed a football to Emily because,0.25981277227401733,0.7401871681213379
