Stimuli,he,she
John aggravated Mary because,0.7762024998664856,0.22379757463932037
Mary aggravated John because,0.13825033605098724,0.8617496490478516
John amazed Mary because,0.8162513971328735,0.18374860286712646
Mary amazed John because,0.14716528356075287,0.8528346419334412
John amused Mary because,0.6705735325813293,0.32942649722099304
Mary amused John because,0.15716567635536194,0.8428343534469604
John annoyed Mary because,0.722764253616333,0.277235746383667
Mary annoyed John because,0.1111847311258316,0.8888152241706848
John apologized to Mary because,0.6197111010551453,0.38028886914253235
Mary apologized to John because,0.140206977725029,0.859792947769165
John bored Mary because,0.3327290713787079,0.6672708988189697
Mary bored John because,0.286126971244812,0.713873028755188
John charmed Mary because,0.681485652923584,0.318514347076416
Mary charmed John because,0.17549777030944824,0.8245022296905518
John offended Mary because,0.7269701361656189,0.2730298340320587
Mary offended John because,0.12411095201969147,0.875889003276825
John confessed to Mary because,0.9831994771957397,0.01680047996342182
Mary confessed to John because,0.010796569287776947,0.9892033934593201
John deceived Mary because,0.5909926891326904,0.40900734066963196
Mary deceived John because,0.07182113081216812,0.9281789064407349
John disappointed Mary because,0.7654333114624023,0.23456670343875885
Mary disappointed John because,0.09616473317146301,0.9038352370262146
John exasperated Mary because,0.7454052567481995,0.2545947730541229
Mary exasperated John because,0.14640921354293823,0.8535907864570618
John fascinated Mary because,0.5063249468803406,0.4936751425266266
Mary fascinated John because,0.20012347400188446,0.7998765707015991
John frightened Mary because,0.511908233165741,0.4880918562412262
Mary frightened John because,0.22524797916412354,0.7747520208358765
John humiliated Mary because,0.5786277055740356,0.42137226462364197
Mary humiliated John because,0.23343952000141144,0.7665604948997498
John infuriated Mary because,0.5391535758972168,0.4608464241027832
Mary infuriated John because,0.1558723896741867,0.8441276550292969
John inspires Mary because,0.602618932723999,0.397381067276001
Mary inspires John because,0.11636215448379517,0.8836378455162048
John intimidates Mary because,0.6330321431159973,0.3669678270816803
Mary intimidates John because,0.11778770387172699,0.8822122812271118
John scares Mary because,0.6699428558349609,0.3300570845603943
Mary scares John because,0.17996051907539368,0.8200395107269287
John surprised Mary because,0.9536727070808411,0.04632732644677162
Mary surprised John because,0.11189022660255432,0.8881097435951233
