Stimuli,he,she
John assisted Mary because,0.3656623959541321,0.6343376040458679
Mary assisted John because,0.09876205772161484,0.9012379050254822
Mary blames John because,0.29355478286743164,0.7064452767372131
John blames Mary because,0.2736659646034241,0.7263340950012207
Mary comforted John because,0.3880707323551178,0.6119292974472046
John comforted Mary because,0.39671051502227783,0.6032895445823669
John congratulated Mary because,0.31505972146987915,0.6849402785301208
Mary congratulated John because,0.38315877318382263,0.6168411374092102
John corrected Mary because,0.5314615964889526,0.46853843331336975
Mary corrected John because,0.10869135707616806,0.891308605670929
Mary detests John because,0.2653878629207611,0.7346121668815613
John detests Mary because,0.2687985599040985,0.7312014698982239
John fears Mary because,0.40165388584136963,0.5983461141586304
Mary fears John because,0.24355827271938324,0.7564417123794556
Mary envies John because,0.272762268781662,0.7272377610206604
John envies Mary because,0.30635151267051697,0.6936484575271606
John hates Mary because,0.23770534992218018,0.7622947096824646
Mary hates John because,0.368439644575119,0.6315603256225586
John helped Mary because,0.3345191776752472,0.6654807925224304
Mary helped John because,0.13947385549545288,0.8605260848999023
John mocked Mary because,0.37406179308891296,0.6259382367134094
Mary mocked John because,0.26570552587509155,0.7342944741249084
Mary noticed John because,0.3718792498111725,0.6281207799911499
John noticed Mary because,0.34326091408729553,0.6567391157150269
Mary pacified John because,0.2119835466146469,0.7880163788795471
John pacified Mary because,0.46084973216056824,0.5391502976417542
Mary praised John because,0.38431262969970703,0.615687370300293
John praised Mary because,0.2777208387851715,0.7222791910171509
John reproached Mary because,0.19728250801563263,0.8027175068855286
Mary reproached John because,0.4121280014514923,0.5878719091415405
Mary scolded John because,0.3712635040283203,0.6287364959716797
John scolded Mary because,0.23173357546329498,0.7682664394378662
John stared at Mary because,0.4286077618598938,0.5713922381401062
Mary stared at John because,0.38379964232444763,0.6162003874778748
John thanked Mary because,0.31141191720962524,0.68858802318573
Mary thanked John because,0.2612563669681549,0.7387436032295227
Mary trusts John because,0.363742470741272,0.6362575888633728
John trusts Mary because,0.3589962422847748,0.6410037279129028
Mary values John because,0.2059972733259201,0.7940027713775635
John values Mary because,0.3057551980018616,0.6942447423934937
