Stimuli,he,she
"John flew to Mary and, as a result,",0.46612855792045593,0.5338714122772217
"Mary flew to John and, as a result,",0.23416872322559357,0.7658312916755676
"John walked to Mary and, as a result,",0.2955522835254669,0.7044477462768555
"Mary walked to John and, as a result,",0.2755034267902374,0.7244965434074402
"John ran to Mary and, as a result,",0.21840864419937134,0.7815913558006287
"Mary ran to John and, as a result,",0.3799172043800354,0.6200827956199646
"John swam to Mary and, as a result,",0.45245206356048584,0.5475479364395142
"Mary swam to John and, as a result,",0.22234639525413513,0.7776536345481873
"John drove to Mary and, as a result,",0.3236134350299835,0.6763865351676941
"Mary drove to John and, as a result,",0.265738844871521,0.734261155128479
"John jogged to Mary and, as a result,",0.4215953052043915,0.5784047245979309
"Mary jogged to John and, as a result,",0.3336433470249176,0.6663566827774048
