stimulus,he,she
Miss Smith chucked a wrench to Mr. Smith because,0.312382310628891,0.6876177191734314
The woman chucked a wrench to the man because,0.4532114863395691,0.5467884540557861
Mary chucked a wrench to John because,0.2568786144256592,0.7431214451789856
Alice chucked a wrench to Bob because,0.22616980969905853,0.7738301753997803
The actress chucked a wrench to the actor because,0.2678590416908264,0.7321410179138184
The girl chucked a wrench to the boy because,0.34764328598976135,0.6523566842079163
Mrs. Taylor chucked a wrench to Mr. Williams because,0.31014299392700195,0.689857006072998
Emma chucked a wrench to David because,0.24784038960933685,0.7521596550941467
The princess chucked a wrench to the prince because,0.3972061276435852,0.6027938723564148
Sarah chucked a wrench to Robert because,0.2600175440311432,0.7399824857711792
Mrs. Williams chucked a wrench to Mr. Taylor because,0.3807675242424011,0.6192325353622437
Emily chucked a wrench to Paul because,0.3927047550678253,0.6072952151298523
Mr. Smith chucked a wrench to Miss Smith because,0.5437260270118713,0.4562739431858063
The man chucked a wrench to the woman because,0.5525493621826172,0.4474506080150604
John chucked a wrench to Mary because,0.5694540143013,0.4305459260940552
Bob chucked a wrench to Alice because,0.4235275983810425,0.5764723420143127
The actor chucked a wrench to the actress because,0.41810861229896545,0.5818914175033569
The boy chucked a wrench to the girl because,0.5981210470199585,0.4018789827823639
Mr. William chucked a wrench to Mrs. Taylor because,0.27153098583221436,0.7284690141677856
David chucked a wrench to Emma because,0.4857250154018402,0.5142750144004822
The prince chucked a wrench to the princess because,0.6559804677963257,0.3440195322036743
Robert chucked a wrench to Sarah because,0.3543727993965149,0.6456271409988403
Mr. Taylor chucked a wrench to Mrs. Williams because,0.21402938663959503,0.7859706282615662
Paul chucked a wrench to Emily because,0.45697036385536194,0.5430296659469604
