stimulus,He,She
Miss Smith threw a hat to Mr. Smith.,0.5295755863189697,0.4704243838787079
The woman threw a hat to the man.,0.41971439123153687,0.5802856087684631
Mary threw a hat to John.,0.47765693068504333,0.5223430395126343
Alice threw a hat to Bob.,0.33169472217559814,0.6683052778244019
The actress threw a hat to the actor.,0.23561975359916687,0.7643802165985107
The girl threw a hat to the boy.,0.4253324866294861,0.5746675133705139
Mrs. Taylor threw a hat to Mr. Williams.,0.5163685083389282,0.4836314916610718
Emma threw a hat to David.,0.38243621587753296,0.6175637245178223
The princess threw a hat to the prince.,0.42849817872047424,0.5715017318725586
Sarah threw a hat to Robert.,0.47549566626548767,0.5245043039321899
Mrs. Williams threw a hat to  Mr. Taylor.,0.5773248076438904,0.422675222158432
Emily threw a hat to Paul.,0.29066774249076843,0.709332287311554
Mr. Smith threw a hat to Miss Smith.,0.4575454890727997,0.5424545407295227
The man threw a hat to the woman.,0.4135187864303589,0.5864812135696411
John threw a hat to Mary.,0.7170689105987549,0.28293099999427795
Bob threw a hat to Alice.,0.5438029170036316,0.456197053194046
The actor threw a hat to the actress.,0.6066427230834961,0.3933572471141815
The boy threw a hat to the girl.,0.42441925406455994,0.5755808353424072
Mr. William threw a hat to  Mrs. Taylor.,0.49988555908203125,0.5001144409179688
David threw a hat to Emma.,0.5600383877754211,0.43996164202690125
The prince threw a hat to the princess.,0.42833074927330017,0.5716692209243774
Robert threw a hat to Sarah.,0.5180033445358276,0.48199671506881714
Mr. Taylor threw a hat to Mrs. Williams.,0.5222878456115723,0.47771215438842773
Paul threw a hat to Emily.,0.5768890976905823,0.4231109023094177
