stimulus,He,She
Miss Smith wired money to Mr. Smith.,0.3841427266597748,0.6158573031425476
The woman wired money to the man.,0.33825254440307617,0.661747395992279
Mary wired money to John.,0.3301880657672882,0.6698119044303894
Alice wired money to Bob.,0.23899605870246887,0.7610040307044983
The actress wired money to the actor.,0.2398034930229187,0.7601965069770813
The girl wired money to the boy.,0.3294721245765686,0.6705279350280762
Mrs. Taylor wired money to Mr. Williams.,0.4019869565963745,0.5980130434036255
Emma wired money to David.,0.30304673314094543,0.696953296661377
The princess wired money to the prince.,0.33309000730514526,0.6669100522994995
Sarah wired money to Robert.,0.37082481384277344,0.6291751265525818
Mrs. Williams wired money to  Mr. Taylor.,0.47837594151496887,0.5216240882873535
Emily wired money to Paul.,0.2516184449195862,0.7483816146850586
Mr. Smith wired money to Miss Smith.,0.4900709390640259,0.5099290609359741
The man wired money to the woman.,0.6033801436424255,0.39661988615989685
John wired money to Mary.,0.6681547164916992,0.3318452537059784
Bob wired money to Alice.,0.7517402172088623,0.24825982749462128
The actor wired money to the actress.,0.591736376285553,0.4082636535167694
The boy wired money to the girl.,0.5662598013877869,0.43374016880989075
Mr. William wired money to  Mrs. Taylor.,0.5460008978843689,0.4539990723133087
David wired money to Emma.,0.6205369830131531,0.3794630467891693
The prince wired money to the princess.,0.5955299735069275,0.40446996688842773
Robert wired money to Sarah.,0.663990318775177,0.336009681224823
Mr. Taylor wired money to Mrs. Williams.,0.49346503615379333,0.5065348744392395
Paul wired money to Emily.,0.6115226745605469,0.3884773552417755
