stimulus,he,she
Miss Smith swam to Mr. Smith because,0.18704074621200562,0.8129592537879944
The woman swam to the man because,0.37896668910980225,0.6210333704948425
Mary swam to John because,0.06242524832487106,0.9375747442245483
Alice swam to Bob because,0.08782362192869186,0.9121763110160828
The actress swam to the actor because,0.21734189987182617,0.7826581001281738
The girl swam to the boy because,0.22540447115898132,0.7745955586433411
Mrs. Taylor swam to Mr. Williams because,0.13877196609973907,0.8612279891967773
Emma swam to David because,0.03776087239384651,0.9622390866279602
The princess swam to the prince because,0.3819566071033478,0.6180434226989746
Sarah swam to Robert because,0.15222400426864624,0.8477759957313538
Mrs. Williams swam to Mr. Taylor because,0.1849156618118286,0.8150842785835266
Emily swam to Paul because,0.18512257933616638,0.8148773908615112
Mr. Smith swam to Miss Smith because,0.6654536724090576,0.33454635739326477
The man swam to the woman because,0.5679501891136169,0.43204981088638306
John swam to Mary because,0.6924248933792114,0.3075751066207886
Bob swam to Alice because,0.8393771648406982,0.1606227606534958
The actor swam to the actress because,0.2208266258239746,0.7791733741760254
The boy swam to the girl because,0.4978967010974884,0.502103328704834
Mr. William swam to Mrs. Taylor because,0.3824673295021057,0.6175326704978943
David swam to Emma because,0.5823307633399963,0.41766923666000366
The prince swam to the princess because,0.5982374548912048,0.4017625153064728
Robert swam to Sarah because,0.5247021913528442,0.475297749042511
Mr. Taylor swam to Mrs. Williams because,0.25157710909843445,0.7484228610992432
Paul swam to Emily because,0.5940187573432922,0.40598130226135254
