stimulus,He,She
Miss Smith was passing a sandwich to Mr. Smith.,0.7296091318130493,0.2703908383846283
The woman was passing a sandwich to the man.,0.7823975682258606,0.21760237216949463
Mary was passing a sandwich to John.,0.6340761184692383,0.3659238815307617
Alice was passing a sandwich to Bob.,0.33795613050460815,0.6620438694953918
The actress was passing a sandwich to the actor.,0.7946964502334595,0.2053036093711853
The girl was passing a sandwich to the boy.,0.780662477016449,0.21933750808238983
Mrs. Taylor was passing a sandwich to Mr. Williams.,0.7374749779701233,0.2625250816345215
Emma was passing a sandwich to David.,0.7690787315368652,0.23092129826545715
The princess was passing a sandwich to the prince.,0.7797074913978577,0.22029247879981995
Sarah was passing a sandwich to Robert.,0.2768472731113434,0.723152756690979
Mrs. Williams was passing a sandwich to  Mr. Taylor.,0.7377438545227051,0.2622561454772949
Emily was passing a sandwich to Paul.,0.2772632837295532,0.722736656665802
Mr. Smith was passing a sandwich to Miss Smith.,0.8519365787506104,0.14806345105171204
The man was passing a sandwich to the woman.,0.8823950886726379,0.11760494112968445
John was passing a sandwich to Mary.,0.871540367603302,0.12845967710018158
Bob was passing a sandwich to Alice.,0.353616863489151,0.6463831663131714
The actor was passing a sandwich to the actress.,0.8738771677017212,0.1261228770017624
The boy was passing a sandwich to the girl.,0.870600163936615,0.12939982116222382
Mr. William was passing a sandwich to  Mrs. Taylor.,0.8523373007774353,0.1476626843214035
David was passing a sandwich to Emma.,0.0650109350681305,0.9349890947341919
The prince was passing a sandwich to the princess.,0.8739826679229736,0.12601737678050995
Robert was passing a sandwich to Sarah.,0.1768561750650406,0.8231438398361206
Mr. Taylor was passing a sandwich to Mrs. Williams.,0.8458252549171448,0.15417473018169403
Paul was passing a sandwich to Emily.,0.8618156313896179,0.13818445801734924
