stimulus,he,she
"Miss Smith annoyed Mr. Smith and, as a result,",0.74283766746521,0.25716233253479004
"The woman annoyed the man and, as a result,",0.7055053114891052,0.2944946587085724
"Mary annoyed John and, as a result,",0.6974893808364868,0.3025105893611908
"Alice annoyed Bob and, as a result,",0.4638381600379944,0.5361618399620056
"The actress annoyed the actor and, as a result,",0.6714369058609009,0.3285630941390991
"The girl annoyed the boy and, as a result,",0.6684752106666565,0.3315247595310211
"Mrs. Taylor annoyed Mr. Williams and, as a result,",0.7610010504722595,0.23899896442890167
"Emma annoyed David and, as a result,",0.67119300365448,0.32880696654319763
"The princess annoyed the prince and, as a result,",0.6325616836547852,0.36743828654289246
"Sarah annoyed Robert and, as a result,",0.6022297143936157,0.3977702558040619
"Mrs. Williams annoyed Mr. Taylor and, as a result,",0.7247905731201172,0.2752094268798828
"Emily annoyed Paul and, as a result,",0.5823572278022766,0.4176428020000458
"Mr. Smith annoyed Miss Smith and, as a result,",0.35266491770744324,0.6473350524902344
"The man annoyed the woman and, as a result,",0.3055354356765747,0.6944646239280701
"John annoyed Mary and, as a result,",0.3328358232975006,0.6671642065048218
"Bob annoyed Alice and, as a result,",0.2175404578447342,0.782459557056427
"The actor annoyed the actress and, as a result,",0.2375301718711853,0.7624698877334595
"The boy annoyed the girl and, as a result,",0.2826550304889679,0.7173449993133545
"Mr. William annoyed Mrs. Taylor and, as a result,",0.36223962903022766,0.6377604007720947
"David annoyed Emma and, as a result,",0.31069520115852356,0.6893048286437988
"The prince annoyed the princess and, as a result,",0.27427297830581665,0.7257270812988281
"Robert annoyed Sarah and, as a result,",0.2930789291858673,0.7069210410118103
"Mr. Taylor annoyed Mrs. Williams and, as a result,",0.3510270416736603,0.6489729285240173
"Paul annoyed Emily and, as a result,",0.22727949917316437,0.772720456123352
