stimulus,He,She
Miss Smith carried a tray to Mr. Smith.,0.24384544789791107,0.7561545968055725
The woman carried a tray to the man.,0.8194554448127747,0.18054461479187012
Mary carried a tray to John.,0.6725411415100098,0.3274588882923126
Alice carried a tray to Bob.,0.46782559156417847,0.5321744084358215
The actress carried a tray to the actor.,0.8342185616493225,0.1657814383506775
The girl carried a tray to the boy.,0.8241056203842163,0.1758943796157837
Mrs. Taylor carried a tray to Mr. Williams.,0.2224956750869751,0.7775043845176697
Emma carried a tray to David.,0.8013296723365784,0.19867032766342163
The princess carried a tray to the prince.,0.8245654106140137,0.17543461918830872
Sarah carried a tray to Robert.,0.387219101190567,0.6127809286117554
Mrs. Williams carried a tray to  Mr. Taylor.,0.35037752985954285,0.6496224403381348
Emily carried a tray to Paul.,0.4410625994205475,0.5589374303817749
Mr. Smith carried a tray to Miss Smith.,0.8668200969696045,0.13317997753620148
The man carried a tray to the woman.,0.8910123705863953,0.10898761451244354
John carried a tray to Mary.,0.8719478249549866,0.12805220484733582
Bob carried a tray to Alice.,0.8636302351951599,0.13636979460716248
The actor carried a tray to the actress.,0.8815648555755615,0.11843511462211609
The boy carried a tray to the girl.,0.8818351030349731,0.11816493421792984
Mr. William carried a tray to  Mrs. Taylor.,0.34531888365745544,0.6546812057495117
David carried a tray to Emma.,0.08615756779909134,0.913842499256134
The prince carried a tray to the princess.,0.8858781456947327,0.11412186175584793
Robert carried a tray to Sarah.,0.4131508469581604,0.5868491530418396
Mr. Taylor carried a tray to Mrs. Williams.,0.1729443222284317,0.8270556330680847
Paul carried a tray to Emily.,0.8481820821762085,0.15181796252727509
