stimulus,He,She
Miss Smith rolled a toy truck to Mr. Smith.,0.27498525381088257,0.7250147461891174
The woman rolled a toy truck to the man.,0.8039277791976929,0.19607220590114594
Mary rolled a toy truck to John.,0.5199252963066101,0.4800747036933899
Alice rolled a toy truck to Bob.,0.33983829617500305,0.6601616740226746
The actress rolled a toy truck to the actor.,0.8269660472869873,0.1730339229106903
The girl rolled a toy truck to the boy.,0.8128125667572021,0.18718740344047546
Mrs. Taylor rolled a toy truck to Mr. Williams.,0.19851382076740265,0.8014861345291138
Emma rolled a toy truck to David.,0.8133583664894104,0.186641663312912
The princess rolled a toy truck to the prince.,0.8090771436691284,0.19092285633087158
Sarah rolled a toy truck to Robert.,0.21296784281730652,0.7870321273803711
Mrs. Williams rolled a toy truck to  Mr. Taylor.,0.3399902284145355,0.6600097417831421
Emily rolled a toy truck to Paul.,0.8307064771652222,0.16929349303245544
Mr. Smith rolled a toy truck to Miss Smith.,0.8676421642303467,0.13235783576965332
The man rolled a toy truck to the woman.,0.8906219005584717,0.10937817394733429
John rolled a toy truck to Mary.,0.8810247182846069,0.11897529661655426
Bob rolled a toy truck to Alice.,0.8774305582046509,0.12256943434476852
The actor rolled a toy truck to the actress.,0.883325457572937,0.11667459458112717
The boy rolled a toy truck to the girl.,0.8783836960792542,0.12161630392074585
Mr. William rolled a toy truck to  Mrs. Taylor.,0.4168001115322113,0.5831998586654663
David rolled a toy truck to Emma.,0.8579522967338562,0.1420477032661438
The prince rolled a toy truck to the princess.,0.8841546177864075,0.11584538221359253
Robert rolled a toy truck to Sarah.,0.3932311534881592,0.606768786907196
Mr. Taylor rolled a toy truck to Mrs. Williams.,0.14792130887508392,0.8520786762237549
Paul rolled a toy truck to Emily.,0.869612455368042,0.1303875595331192
