stimulus,He,She
Miss Smith was wiring money to Mr. Smith.,0.22084888815879822,0.7791510820388794
The woman was wiring money to the man.,0.8214089870452881,0.1785910278558731
Mary was wiring money to John.,0.7327184677124023,0.26728150248527527
Alice was wiring money to Bob.,0.6374039053916931,0.3625960648059845
The actress was wiring money to the actor.,0.836665153503418,0.1633349061012268
The girl was wiring money to the boy.,0.8264164328575134,0.1735835075378418
Mrs. Taylor was wiring money to Mr. Williams.,0.16159383952617645,0.8384061455726624
Emma was wiring money to David.,0.7985478639602661,0.2014521062374115
The princess was wiring money to the prince.,0.8270827531814575,0.17291729152202606
Sarah was wiring money to Robert.,0.5174145102500916,0.4825854003429413
Mrs. Williams was wiring money to Mr. Taylor.,0.30014994740486145,0.6998500227928162
Emily was wiring money to Paul.,0.35824140906333923,0.6417585015296936
Mr. Smith was wiring money to Miss Smith.,0.8717864155769348,0.12821358442306519
The man was wiring money to the woman.,0.8960399627685547,0.10395999997854233
John was wiring money to Mary.,0.8812472224235535,0.11875279992818832
Bob was wiring money to Alice.,0.49960780143737793,0.5003921985626221
The actor was wiring money to the actress.,0.8860099911689758,0.11399000138044357
The boy was wiring money to the girl.,0.8883830904960632,0.11161690950393677
Mr. William was wiring money to  Mrs. Taylor.,0.34920361638069153,0.6507964134216309
David was wiring money to Emma.,0.0761176198720932,0.9238823652267456
The prince was wiring money to the princess.,0.8932908773422241,0.10670914500951767
Robert was wiring money to Sarah.,0.2680639624595642,0.7319360375404358
Mr. Taylor was wiring money to Mrs. Williams.,0.1246899738907814,0.8753100037574768
Paul was wiring money to Emily.,0.8594048619270325,0.14059510827064514
