stimulus,He,She
Miss Smith was kicking a soccer ball to Mr. Smith.,0.2946029603481293,0.7053970098495483
The woman was kicking a soccer ball to the man.,0.7830315828323364,0.21696846187114716
Mary was kicking a soccer ball to John.,0.6904991865158081,0.3095008432865143
Alice was kicking a soccer ball to Bob.,0.41640838980674744,0.5835915803909302
The actress was kicking a soccer ball to the actor.,0.8110703825950623,0.18892963230609894
The girl was kicking a soccer ball to the boy.,0.7918585538864136,0.20814149081707
Mrs. Taylor was kicking a soccer ball to Mr. Williams.,0.19992311298847198,0.8000769019126892
Emma was kicking a soccer ball to David.,0.789122462272644,0.21087752282619476
The princess was kicking a soccer ball to the prince.,0.790660560131073,0.2093394249677658
Sarah was kicking a soccer ball to Robert.,0.2534431517124176,0.7465568780899048
Mrs. Williams was kicking a soccer ball to  Mr. Taylor.,0.3641588091850281,0.6358411908149719
Emily was kicking a soccer ball to Paul.,0.17882925271987915,0.8211707472801208
Mr. Smith was kicking a soccer ball to Miss Smith.,0.8690888285636902,0.13091115653514862
The man was kicking a soccer ball to the woman.,0.8930176496505737,0.10698234289884567
John was kicking a soccer ball to Mary.,0.8883035182952881,0.11169653385877609
Bob was kicking a soccer ball to Alice.,0.8831070065498352,0.1168929859995842
The actor was kicking a soccer ball to the actress.,0.8808274865150452,0.11917254328727722
The boy was kicking a soccer ball to the girl.,0.8818258047103882,0.1181742250919342
Mr. William was kicking a soccer ball to  Mrs. Taylor.,0.31144484877586365,0.688555121421814
David was kicking a soccer ball to Emma.,0.8652195334434509,0.13478045165538788
The prince was kicking a soccer ball to the princess.,0.8867823481559753,0.11321763694286346
Robert was kicking a soccer ball to Sarah.,0.2872339189052582,0.7127660512924194
Mr. Taylor was kicking a soccer ball to Mrs. Williams.,0.15022267401218414,0.8497774004936218
Paul was kicking a soccer ball to Emily.,0.8707544207572937,0.12924550473690033
