stimulus,He,She
Miss Smith was bringing a glass of water to Mr. Smith.,0.3591776490211487,0.6408223509788513
The woman was bringing a glass of water to the man.,0.7787343859672546,0.22126558423042297
Mary was bringing a glass of water to John.,0.47521764039993286,0.5247823596000671
Alice was bringing a glass of water to Bob.,0.19911357760429382,0.8008864521980286
The actress was bringing a glass of water to the actor.,0.7903186678886414,0.20968139171600342
The girl was bringing a glass of water to the boy.,0.7810359001159668,0.2189641147851944
Mrs. Taylor was bringing a glass of water to Mr. Williams.,0.2147558331489563,0.7852441668510437
Emma was bringing a glass of water to David.,0.7505073547363281,0.24949264526367188
The princess was bringing a glass of water to the prince.,0.7761775255203247,0.22382241487503052
Sarah was bringing a glass of water to Robert.,0.19713521003723145,0.8028647303581238
Mrs. Williams was bringing a glass of water to Mr. Taylor.,0.341756671667099,0.6582432985305786
Emily was bringing a glass of water to Paul.,0.17854583263397217,0.8214541673660278
Mr. Smith was bringing a glass of water to Miss Smith.,0.8687902092933655,0.13120977580547333
The man was bringing a glass of water to the woman.,0.8932748436927795,0.10672513395547867
John was bringing a glass of water to Mary.,0.8841738104820251,0.11582613736391068
Bob was bringing a glass of water to Alice.,0.880841076374054,0.11915891617536545
The actor was bringing a glass of water to the actress.,0.8746244311332703,0.12537550926208496
The boy was bringing a glass of water to the girl.,0.880164384841919,0.11983564496040344
Mr. William was bringing a glass of water to  Mrs. Taylor.,0.31859418749809265,0.681405782699585
David was bringing a glass of water to Emma.,0.8593578338623047,0.14064209163188934
The prince was bringing a glass of water to the princess.,0.8823469281196594,0.11765312403440475
Robert was bringing a glass of water to Sarah.,0.23542170226573944,0.7645783424377441
Mr. Taylor was bringing a glass of water to Mrs. Williams.,0.15159961581230164,0.848400354385376
Paul was bringing a glass of water to Emily.,0.8721429109573364,0.12785711884498596
