stimulus,he,she
Miss Smith deceived Mr. Smith because,0.10380379855632782,0.896196186542511
The woman deceived the man because,0.33863991498947144,0.6613600850105286
Mary deceived John because,0.2202654629945755,0.7797345519065857
Alice deceived Bob because,0.2588176131248474,0.7411823868751526
The actress deceived the actor because,0.37997809052467346,0.6200218796730042
The girl deceived the boy because,0.31940388679504395,0.680596113204956
Mrs. Taylor deceived Mr. Williams because,0.43151912093162537,0.5684808492660522
Emma deceived David because,0.08932938426733017,0.9106706380844116
The princess deceived the prince because,0.44427773356437683,0.5557222962379456
Sarah deceived Robert because,0.20759110152721405,0.79240882396698
Mrs. Williams deceived Mr. Taylor because,0.424494206905365,0.575505793094635
Emily deceived Paul because,0.13845324516296387,0.8615466952323914
Mr. Smith deceived Miss Smith because,0.45386412739753723,0.5461359024047852
The man deceived the woman because,0.6266658306121826,0.373334139585495
John deceived Mary because,0.556042492389679,0.44395753741264343
Bob deceived Alice because,0.31524601578712463,0.6847540140151978
The actor deceived the actress because,0.5191116333007812,0.4808884263038635
The boy deceived the girl because,0.584963858127594,0.415036141872406
Mr. William deceived Mrs. Taylor because,0.40170544385910034,0.5982945561408997
David deceived Emma because,0.545380711555481,0.4546191990375519
The prince deceived the princess because,0.6065865755081177,0.3934134840965271
Robert deceived Sarah because,0.45588430762290955,0.5441156625747681
Mr. Taylor deceived Mrs. Williams because,0.14898934960365295,0.8510106801986694
Paul deceived Emily because,0.4538475573062897,0.5461524128913879
