stimulus,he,she
Miss Smith offended Mr. Smith because,0.1656753569841385,0.8343246579170227
The woman offended the man because,0.3905127942562103,0.6094871759414673
Mary offended John because,0.30859825015068054,0.6914016604423523
Alice offended Bob because,0.28312358260154724,0.7168763875961304
The actress offended the actor because,0.37009379267692566,0.6299062371253967
The girl offended the boy because,0.38511309027671814,0.6148868799209595
Mrs. Taylor offended Mr. Williams because,0.4802001416683197,0.5197998285293579
Emma offended David because,0.2017652988433838,0.7982347011566162
The princess offended the prince because,0.43327954411506653,0.5667204856872559
Sarah offended Robert because,0.3743476867675781,0.6256523728370667
Mrs. Williams offended Mr. Taylor because,0.490386962890625,0.509613037109375
Emily offended Paul because,0.2619451582431793,0.7380548119544983
Mr. Smith offended Miss Smith because,0.4564336836338043,0.5435663461685181
The man offended the woman because,0.7098278403282166,0.2901720702648163
John offended Mary because,0.64118891954422,0.35881105065345764
Bob offended Alice because,0.22592905163764954,0.7740709185600281
The actor offended the actress because,0.7757676243782043,0.22423243522644043
The boy offended the girl because,0.6936928629875183,0.3063071370124817
Mr. William offended Mrs. Taylor because,0.45990467071533203,0.5400953888893127
David offended Emma because,0.5116661190986633,0.48833394050598145
The prince offended the princess because,0.7453352212905884,0.254664808511734
Robert offended Sarah because,0.5312706232070923,0.4687293469905853
Mr. Taylor offended Mrs. Williams because,0.1677425652742386,0.8322574496269226
Paul offended Emily because,0.47866690158843994,0.5213331580162048
