Stimuli,he,she
The man assisted the woman because,0.38254478573799133,0.6174551844596863
The woman assisted the man because,0.31380510330200195,0.686194896697998
The woman blames the man because,0.5129411220550537,0.48705893754959106
The man blames the woman because,0.40426188707351685,0.5957381129264832
The woman comforted the man because,0.5091161131858826,0.49088388681411743
The man comforted the woman because,0.6258877515792847,0.3741122782230377
The man congratulated the woman because,0.3956792950630188,0.6043207049369812
The woman congratulated the man because,0.5059120059013367,0.49408796429634094
The man corrected the woman because,0.5081887245178223,0.4918113052845001
The woman corrected the man because,0.2503405213356018,0.7496594786643982
The woman detests the man because,0.6033661961555481,0.3966338038444519
The man detests the woman because,0.41219642758369446,0.5878035426139832
The man fears the woman because,0.559124767780304,0.44087517261505127
The woman fears the man because,0.4755368232727051,0.5244631767272949
The woman envies the man because,0.5694912075996399,0.4305087625980377
The man envies the woman because,0.5137618780136108,0.48623818159103394
The man hates the woman because,0.4308827221393585,0.5691173076629639
The woman hates the man because,0.6691478490829468,0.3308521807193756
The man helped the woman because,0.4323636293411255,0.5676363706588745
The woman helped the man because,0.37881407141685486,0.6211859583854675
The man mocked the woman because,0.5956631898880005,0.4043367803096771
The woman mocked the man because,0.4875790476799011,0.5124209523200989
The woman noticed the man because,0.4739104211330414,0.5260895490646362
The man noticed the woman because,0.4634416401386261,0.5365583300590515
The woman pacified the man because,0.3989162743091583,0.6010837554931641
The man pacified the woman because,0.4626275897026062,0.537372350692749
The woman praised the man because,0.357003390789032,0.642996609210968
The man praised the woman because,0.4146685302257538,0.5853314995765686
The man reproached the woman because,0.47251182794570923,0.527488112449646
The woman reproached the man because,0.6572632789611816,0.34273675084114075
The woman scolded the man because,0.6443299651145935,0.3556699752807617
The man scolded the woman because,0.5167402625083923,0.48325973749160767
The man stared at the woman because,0.560168981552124,0.4398309886455536
The woman stared at the man because,0.492679625749588,0.5073203444480896
The man thanked the woman because,0.37893858551979065,0.621061384677887
The woman thanked the man because,0.5284920930862427,0.4715079367160797
The woman trusts the man because,0.41525331139564514,0.5847466588020325
The man trusts the woman because,0.6204237937927246,0.3795762062072754
The woman values the man because,0.44142869114875793,0.5585713386535645
The man values the woman because,0.5219318866729736,0.47806814312934875
