Stimuli,he,she
"The man assisted the woman and, as a result,",0.4418167173862457,0.5581833124160767
"The woman assisted the man and, as a result,",0.7931079864501953,0.2068919837474823
"The woman blames the man and, as a result,",0.5818352103233337,0.41816475987434387
"The man blames the woman and, as a result,",0.8630247116088867,0.1369752734899521
"The woman comforted the man and, as a result,",0.8259997963905334,0.17400020360946655
"The man comforted the woman and, as a result,",0.40479692816734314,0.5952031016349792
"The man congratulated the woman and, as a result,",0.42119237780570984,0.5788076519966125
"The woman congratulated the man and, as a result,",0.9336742162704468,0.06632581353187561
"The man corrected the woman and, as a result,",0.7034048438072205,0.29659515619277954
"The woman corrected the man and, as a result,",0.7175978422164917,0.2824021577835083
"The woman detests the man and, as a result,",0.3757675886154175,0.6242324709892273
"The man detests the woman and, as a result,",0.9533959627151489,0.04660404473543167
"The man fears the woman and, as a result,",0.9685115814208984,0.031488385051488876
"The woman fears the man and, as a result,",0.328898549079895,0.671101450920105
"The woman envies the man and, as a result,",0.3874393403530121,0.6125606894493103
"The man envies the woman and, as a result,",0.9332770705223083,0.06672295928001404
"The man hates the woman and, as a result,",0.9412620067596436,0.05873800069093704
"The woman hates the man and, as a result,",0.476027250289917,0.5239726901054382
"The man helped the woman and, as a result,",0.6822763085365295,0.31772366166114807
"The woman helped the man and, as a result,",0.9339183568954468,0.06608161330223083
"The man mocked the woman and, as a result,",0.9405391812324524,0.05946079641580582
"The woman mocked the man and, as a result,",0.7245818376541138,0.27541813254356384
"The woman noticed the man and, as a result,",0.29803466796875,0.70196533203125
"The man noticed the woman and, as a result,",0.9113830327987671,0.08861697465181351
"The woman pacified the man and, as a result,",0.8105500936508179,0.18944989144802094
"The man pacified the woman and, as a result,",0.5350175499916077,0.46498242020606995
"The woman praised the man and, as a result,",0.7387937307357788,0.26120635867118835
"The man praised the woman and, as a result,",0.7427268624305725,0.2572731077671051
"The man reproached the woman and, as a result,",0.5404894948005676,0.45951053500175476
"The woman reproached the man and, as a result,",0.9322521686553955,0.06774783134460449
"The woman scolded the man and, as a result,",0.9128732681274414,0.0871267095208168
"The man scolded the woman and, as a result,",0.6671218276023865,0.33287814259529114
"The man stared at the woman and, as a result,",0.8258667588233948,0.17413316667079926
"The woman stared at the man and, as a result,",0.6768320798873901,0.32316797971725464
"The man thanked the woman and, as a result,",0.6010388731956482,0.39896106719970703
"The woman thanked the man and, as a result,",0.9340917468070984,0.06590825319290161
"The woman trusts the man and, as a result,",0.8235883712768555,0.17641165852546692
"The man trusts the woman and, as a result,",0.5254974365234375,0.4745025038719177
"The woman values the man and, as a result,",0.46082860231399536,0.5391713380813599
"The man values the woman and, as a result,",0.8952924013137817,0.10470757633447647
