stimulus,he,she
"Miss Smith chucked a wrench to Mr. Smith and, as a result,",0.2416197806596756,0.7583802938461304
"The woman chucked a wrench to the man and, as a result,",0.4897327721118927,0.5102672576904297
"Mary chucked a wrench to John and, as a result,",0.21175585687160492,0.7882441878318787
"Alice chucked a wrench to Bob and, as a result,",0.4041585624217987,0.5958414673805237
"The actress chucked a wrench to the actor and, as a result,",0.6832692623138428,0.3167307376861572
"The girl chucked a wrench to the boy and, as a result,",0.4720875918865204,0.527912437915802
"Mrs. Taylor chucked a wrench to Mr. Williams and, as a result,",0.188373401761055,0.8116266131401062
"Emma chucked a wrench to David and, as a result,",0.33969756960868835,0.660302460193634
"The princess chucked a wrench to the prince and, as a result,",0.2544970214366913,0.7455029487609863
"Sarah chucked a wrench to Robert and, as a result,",0.5347152948379517,0.4652847647666931
"Mrs. Williams chucked a wrench to Mr. Taylor and, as a result,",0.2206030637025833,0.7793969511985779
"Emily chucked a wrench to Paul and, as a result,",0.3229466676712036,0.6770533919334412
"Mr. Smith chucked a wrench to Miss Smith and, as a result,",0.7590001225471497,0.24099990725517273
"The man chucked a wrench to the woman and, as a result,",0.8373415470123291,0.1626584678888321
"John chucked a wrench to Mary and, as a result,",0.5711668729782104,0.42883312702178955
"Bob chucked a wrench to Alice and, as a result,",0.8595753908157349,0.14042463898658752
"The actor chucked a wrench to the actress and, as a result,",0.9356717467308044,0.06432829052209854
"The boy chucked a wrench to the girl and, as a result,",0.8986891508102417,0.10131081938743591
"Mr. William chucked a wrench to Mrs. Taylor and, as a result,",0.6469186544418335,0.3530813157558441
"David chucked a wrench to Emma and, as a result,",0.6368878483772278,0.36311209201812744
"The prince chucked a wrench to the princess and, as a result,",0.6697277426719666,0.33027222752571106
"Robert chucked a wrench to Sarah and, as a result,",0.8220181465148926,0.17798186838626862
"Mr. Taylor chucked a wrench to Mrs. Williams and, as a result,",0.5434373617172241,0.4565626084804535
"Paul chucked a wrench to Emily and, as a result,",0.6335052847862244,0.366494745016098
