stimulus,he,she
"Miss Smith rolled a toy truck to Mr. Smith and, as a result,",0.35068777203559875,0.6493121981620789
"The woman rolled a toy truck to the man and, as a result,",0.6160023808479309,0.38399767875671387
"Mary rolled a toy truck to John and, as a result,",0.42727747559547424,0.5727225542068481
"Alice rolled a toy truck to Bob and, as a result,",0.6561194658279419,0.3438805341720581
"The actress rolled a toy truck to the actor and, as a result,",0.6128126382827759,0.3871874511241913
"The girl rolled a toy truck to the boy and, as a result,",0.6176649332046509,0.3823350965976715
"Mrs. Taylor rolled a toy truck to Mr. Williams and, as a result,",0.39999955892562866,0.6000005006790161
"Emma rolled a toy truck to David and, as a result,",0.4616256356239319,0.5383744239807129
"The princess rolled a toy truck to the prince and, as a result,",0.3994951844215393,0.6005048155784607
"Sarah rolled a toy truck to Robert and, as a result,",0.7007334232330322,0.2992665767669678
"Mrs. Williams rolled a toy truck to  Mr. Taylor and, as a result,",0.429595023393631,0.5704049468040466
"Emily rolled a toy truck to Paul and, as a result,",0.5060140490531921,0.4939859211444855
"Mr. Smith rolled a toy truck to Miss Smith and, as a result,",0.6634264588356018,0.3365735709667206
"The man rolled a toy truck to the woman and, as a result,",0.7576963901519775,0.24230368435382843
"John rolled a toy truck to Mary and, as a result,",0.4751475155353546,0.5248525738716125
"Bob rolled a toy truck to Alice and, as a result,",0.9122452735900879,0.0877547413110733
"The actor rolled a toy truck to the actress and, as a result,",0.8010193109512329,0.1989806890487671
"The boy rolled a toy truck to the girl and, as a result,",0.8494455814361572,0.15055446326732635
"Mr. William rolled a toy truck to  Mrs. Taylor and, as a result,",0.33211851119995117,0.6678814888000488
"David rolled a toy truck to Emma and, as a result,",0.4313029944896698,0.5686970353126526
"The prince rolled a toy truck to the princess and, as a result,",0.5996781587600708,0.4003218412399292
"Robert rolled a toy truck to Sarah and, as a result,",0.6271692514419556,0.37283068895339966
"Mr. Taylor rolled a toy truck to Mrs. Williams and, as a result,",0.34645771980285645,0.6535422801971436
"Paul rolled a toy truck to Emily and, as a result,",0.5047231912612915,0.49527686834335327
