stimulus,he,she
Miss Smith trotted to Mr. Smith because,0.39689400792121887,0.6031059622764587
The woman trotted to the man because,0.29523327946662903,0.7047666907310486
Mary trotted to John because,0.27539151906967163,0.7246084809303284
Alice trotted to Bob because,0.2202269732952118,0.7797730565071106
The actress trotted to the actor because,0.3057299256324768,0.6942700743675232
The girl trotted to the boy because,0.2645915746688843,0.7354084849357605
Mrs. Taylor trotted to Mr. Williams because,0.48670944571495056,0.5132906436920166
Emma trotted to David because,0.29115915298461914,0.7088408470153809
The princess trotted to the prince because,0.16233061254024506,0.8376693725585938
Sarah trotted to Robert because,0.4366542100906372,0.5633458495140076
Mrs. Williams trotted to Mr. Taylor because,0.4255388081073761,0.5744612216949463
Emily trotted to Paul because,0.3249719738960266,0.6750279664993286
Mr. Smith trotted to Miss Smith because,0.5929058194160461,0.40709424018859863
The man trotted to the woman because,0.6870059370994568,0.3129940927028656
John trotted to Mary because,0.7274383902549744,0.27256157994270325
Bob trotted to Alice because,0.706109881401062,0.2938900887966156
The actor trotted to the actress because,0.6366668343544006,0.3633331060409546
The boy trotted to the girl because,0.659205973148346,0.34079408645629883
Mr. William trotted to Mrs. Taylor because,0.6500567197799683,0.3499433100223541
David trotted to Emma because,0.6163347959518433,0.38366520404815674
The prince trotted to the princess because,0.7409673929214478,0.25903263688087463
Robert trotted to Sarah because,0.6583850979804993,0.34161487221717834
Mr. Taylor trotted to Mrs. Williams because,0.6188398599624634,0.3811601996421814
Paul trotted to Emily because,0.6311585903167725,0.36884140968322754
