stimulus,he,she
"Miss Smith jogged to Mr. Smith and, as a result,",0.310164213180542,0.689835786819458
"The woman jogged to the man and, as a result,",0.6394434571266174,0.36055654287338257
"Mary jogged to John and, as a result,",0.39647015929222107,0.6035298109054565
"Alice jogged to Bob and, as a result,",0.5964630246162415,0.4035370349884033
"The actress jogged to the actor and, as a result,",0.6843146681785583,0.3156852722167969
"The girl jogged to the boy and, as a result,",0.6373062133789062,0.36269381642341614
"Mrs. Taylor jogged to Mr. Williams and, as a result,",0.40685153007507324,0.5931485295295715
"Emma jogged to David and, as a result,",0.340839684009552,0.6591602563858032
"The princess jogged to the prince and, as a result,",0.4964211583137512,0.5035788416862488
"Sarah jogged to Robert and, as a result,",0.6132749915122986,0.38672497868537903
"Mrs. Williams jogged to Mr. Taylor and, as a result,",0.35343047976493835,0.6465694904327393
"Emily jogged to Paul and, as a result,",0.4136362671852112,0.5863637328147888
"Mr. Smith jogged to Miss Smith and, as a result,",0.42646342515945435,0.5735365748405457
"The man jogged to the woman and, as a result,",0.6832337379455566,0.31676623225212097
"John jogged to Mary and, as a result,",0.43794649839401245,0.5620535016059875
"Bob jogged to Alice and, as a result,",0.8526433706283569,0.14735664427280426
"The actor jogged to the actress and, as a result,",0.7245411276817322,0.2754589021205902
"The boy jogged to the girl and, as a result,",0.8398134112358093,0.16018660366535187
"Mr. William jogged to Mrs. Taylor and, as a result,",0.4219839572906494,0.5780160427093506
"David jogged to Emma and, as a result,",0.3114233911037445,0.6885766386985779
"The prince jogged to the princess and, as a result,",0.5272447466850281,0.4727552533149719
"Robert jogged to Sarah and, as a result,",0.5593234300613403,0.44067656993865967
"Mr. Taylor jogged to Mrs. Williams and, as a result,",0.35541707277297974,0.644582986831665
"Paul jogged to Emily and, as a result,",0.4099622666835785,0.5900377631187439
