stimulus,He,She
Miss Smith detests Mr. Smith.,0.7197246551513672,0.2802753746509552
The woman detests the man.,0.7403497099876404,0.25965023040771484
Mary detests John.,0.44225046038627625,0.5577495694160461
Alice detests Bob.,0.10436183214187622,0.8956381678581238
The actress detests the actor.,0.7999106049537659,0.2000894397497177
The girl detests the boy.,0.756051242351532,0.24394868314266205
Mrs. Taylor detests Mr. Williams.,0.7303616404533386,0.26963838934898376
Emma detests David.,0.7363548874855042,0.26364514231681824
The princess detests the prince.,0.7820647358894348,0.2179352343082428
Sarah detests Robert.,0.36084091663360596,0.6391591429710388
Mrs. Williams detests Mr. Taylor.,0.7516383528709412,0.24836164712905884
Emily detests Paul.,0.7424067258834839,0.2575932443141937
Mr. Smith detests Miss Smith.,0.791992723941803,0.2080073207616806
The man detests the woman.,0.8582119345664978,0.14178802073001862
John detests Mary.,0.8326277732849121,0.16737225651741028
Bob detests Alice.,0.8253960609436035,0.17460399866104126
The actor detests the actress.,0.8467928767204285,0.15320706367492676
The boy detests the girl.,0.8498351573944092,0.15016482770442963
Mr. William detests Mrs. Taylor.,0.827362596988678,0.17263734340667725
David detests Emma.,0.35854780673980713,0.6414521932601929
The prince detests the princess.,0.853757917881012,0.14624208211898804
Robert detests Sarah.,0.43005847930908203,0.5699414610862732
Mr. Taylor detests Mrs. Williams.,0.8053051829338074,0.19469484686851501
Paul detests Emily.,0.8244088888168335,0.17559106647968292
