stimulus,He,She
Miss Smith scolded Mr. Smith.,0.7007599472999573,0.2992400527000427
The woman scolded the man.,0.7301253080368042,0.2698747217655182
Mary scolded John.,0.6114166378974915,0.38858339190483093
Alice scolded Bob.,0.4185655415058136,0.5814344882965088
The actress scolded the actor.,0.7895150184631348,0.21048502624034882
The girl scolded the boy.,0.7395979762077332,0.26040205359458923
Mrs. Taylor scolded Mr. Williams.,0.7119754552841187,0.28802451491355896
Emma scolded David.,0.08915470540523529,0.9108452796936035
The princess scolded the prince.,0.766395092010498,0.23360492289066315
Sarah scolded Robert.,0.30953285098075867,0.6904671788215637
Mrs. Williams scolded Mr. Taylor.,0.7350702285766602,0.26492980122566223
Emily scolded Paul.,0.2910538613796234,0.7089461088180542
Mr. Smith scolded Miss Smith.,0.26248645782470703,0.737513542175293
The man scolded the woman.,0.6329391002655029,0.3670608699321747
John scolded Mary.,0.43059679865837097,0.5694031715393066
Bob scolded Alice.,0.11570048332214355,0.8842995762825012
The actor scolded the actress.,0.5069296360015869,0.4930703043937683
The boy scolded the girl.,0.8438519239425659,0.1561480611562729
Mr. William scolded Mrs. Taylor.,0.822689950466156,0.1773100644350052
David scolded Emma.,0.04148411005735397,0.9585158824920654
The prince scolded the princess.,0.850967526435852,0.14903251826763153
Robert scolded Sarah.,0.1117066964507103,0.8882932662963867
Mr. Taylor scolded Mrs. Williams.,0.7941372394561768,0.2058628350496292
Paul scolded Emily.,0.32662153244018555,0.6733784675598145
