stimulus,He,She
Miss Smith meandered to Mr. Smith.,0.20092988014221191,0.7990701198577881
The woman meandered to the man.,0.7917408347129822,0.2082592099905014
Mary meandered to John.,0.5109895467758179,0.48901042342185974
Alice meandered to Bob.,0.3421034514904022,0.6578965783119202
The actress meandered to the actor.,0.8295771479606628,0.17042279243469238
The girl meandered to the boy.,0.8058316707611084,0.1941682994365692
Mrs. Taylor meandered to Mr. Williams.,0.17833995819091797,0.8216599822044373
Emma meandered to David.,0.07388138771057129,0.9261185526847839
The princess meandered to the prince.,0.8123422265052795,0.18765777349472046
Sarah meandered to Robert.,0.2841925024986267,0.7158074975013733
Mrs. Williams meandered to Mr. Taylor.,0.27576735615730286,0.7242326736450195
Emily meandered to Paul.,0.2561764121055603,0.7438235878944397
Mr. Smith meandered to Miss Smith.,0.5107314586639404,0.4892685115337372
The man meandered to the woman.,0.8824397325515747,0.11756023019552231
John meandered to Mary.,0.8535500764846802,0.14644989371299744
Bob meandered to Alice.,0.5645525455474854,0.43544745445251465
The actor meandered to the actress.,0.8787547945976257,0.12124520540237427
The boy meandered to the girl.,0.872447669506073,0.12755228579044342
Mr. William meandered to Mrs. Taylor.,0.5061813592910767,0.4938185513019562
David meandered to Emma.,0.1759149432182312,0.8240850567817688
The prince meandered to the princess.,0.8820058107376099,0.11799421161413193
Robert meandered to Sarah.,0.40473249554634094,0.5952675342559814
Mr. Taylor meandered to Mrs. Williams.,0.16495533287525177,0.8350446224212646
Paul meandered to Emily.,0.8299642205238342,0.17003574967384338
